personal_security_f
.1222883
-.4593583
-.2338401
-1.106883
-.3820421
-1.17965
.5671266
-1.218738
-1.420271
-1.393484
-.4664594
-.2006343
-.3570175
-.0634113
-.3183488
.0179595
-.50912
-.5785763
1.238794
-.5696644
-1.111832
-.96373
.7236944
4.07558
3.415759
1.313019
1.543528
.486854
1.679234
.2671613
.5519158
-.3208134
-.3581335
-.210105
.0068647
.1788567
.0270233
-.1059971
-.0635451
-.0495682
-.7487624
.1975216
.842687
-1.220763
-.4816516
.0466476
.1617761
.3503744
-.4077124
-.1972723
-.5252181
-.3743658
-.1309679
.2863653
.7929963
-.2645612
-.9015291
