region,date,health
France,2013m1,-.2642788972705603
France,2013m2,-.1179879469797015
France,2013m3,-.2089463524520397
France,2013m4,-.3669351367279887
France,2013m5,-.6203291798010468
France,2013m6,-.6923332393169404
France,2013m7,-.9399836085736751
France,2013m8,-.7359827846288681
France,2013m9,-.0669332071956887
France,2013m10,.0582692818716168
France,2013m11,.0872617105953395
France,2013m12,-.4424109758809209
France,2014m1,.5639975965023041
France,2014m2,.7331184787675739
France,2014m3,.4937377233058214
France,2014m4,.2699681412894279
France,2014m5,.2713003035634756
France,2014m6,-.069490141607821
France,2014m7,-.1592311067506671
France,2014m8,.024300694745034
France,2014m9,.856925287481863
France,2014m10,.875870843231678
France,2014m11,.8254568316042423
France,2014m12,.1439312724396586
France,2015m1,.8983925461769104
France,2015m2,1.187756070779869
France,2015m3,1.270341476052999
France,2015m4,.8288411617279052
France,2015m5,.6423168271780014
France,2015m6,.4918087881989777
France,2015m7,.0683003052137792
France,2015m8,.3680561976507306
France,2015m9,1.211605554632843
France,2015m10,1.245539827644825
France,2015m11,1.025665274262428
France,2015m12,.6016644045710564
France,2016m1,1.8667111992836
France,2016m2,1.925867576897144
France,2016m3,1.844949918985367
France,2016m4,1.530914371460676
France,2016m5,1.358296313881874
France,2016m6,
