date,swb_learn
2011m1,-.6910967
2011m2,-.5297608
2011m3,-.1957636
2011m4,.1529668
2011m5,.0000467
2011m6,.0001367
2011m7,.3492924
2011m8,.6068383
2011m9,.6709279
2011m10,.4344695
2011m11,.0698389
2011m12,-.1611095
2012m1,.0977883
2012m2,.4503486
2012m3,.6039239
2012m4,.5646338
2012m5,.4163965
2012m6,.4973958
2012m7,.5441359
2012m8,.5466067
2012m9,.3480876
2012m10,-.0220082
2012m11,-.1971363
2012m12,-.5860122
2013m1,-.5443825
2013m2,-.3454901
2013m3,-.0460446
2013m4,.5077234
2013m5,1.024191
2013m6,1.255412
2013m7,.8332604
2013m8,-.0270268
2013m9,-.8200024
2013m10,-1.153866
2013m11,-1.366116
2013m12,-1.292674
2014m1,-1.006731
2014m2,-.6852697
2014m3,-.6142863
2014m4,-.4861147
2014m5,-.5623502
2014m6,-.5511858
2014m7,-.6264707
2014m8,-.9299647
2014m9,-1.265065
2014m10,-1.640309
2014m11,-1.962541
2014m12,-1.966127
2015m1,-1.70557
2015m2,-1.433161
2015m3,-1.131762
2015m4,-.9991697
2015m5,-.8896044
2015m6,-.7555206
2015m7,-.7105712
2015m8,-.8892387
2015m9,-1.183399
2015m10,-1.59279
2015m11,-1.910136
2015m12,-2.023836
2016m1,-1.928978
2016m2,-1.297475
2016m3,-.2730846
2016m4,.9758617
