date,swb_worry
2008m1,-.7291332
2008m2,-.8083655
2008m3,-.82353
2008m4,-.8983045
2008m5,-1.070733
2008m6,-1.05965
2008m7,-.8935975
2008m8,-.6238886
2008m9,-.018947
2008m10,.7156485
2008m11,1.371313
2008m12,1.719848
2009m1,1.759581
2009m2,1.579037
2009m3,1.352884
2009m4,.9822834
2009m5,.6744751
2009m6,.6886749
2009m7,.7842281
2009m8,.9515668
2009m9,1.33004
2009m10,1.599688
2009m11,1.633586
2009m12,1.386294
2010m1,1.162498
2010m2,1.038984
2010m3,1.134604
2010m4,1.02579
2010m5,.8305603
2010m6,.8520303
2010m7,.9493982
2010m8,1.174295
2010m9,1.412351
2010m10,1.549366
2010m11,1.261439
2010m12,.953747
2011m1,.4069756
2011m2,.0081241
2011m3,-.1882453
2011m4,-.2476734
2011m5,-.2279638
2011m6,-.1108806
2011m7,.0422195
2011m8,.4068343
2011m9,.7919214
2011m10,1.07614
2011m11,.9882421
2011m12,.7172549
2012m1,.2092238
2012m2,-.2346533
2012m3,-.51775
2012m4,-.6271729
2012m5,-.5193922
2012m6,-.3066072
2012m7,-.0545977
2012m8,.2945592
2012m9,.6655318
2012m10,.8394201
2012m11,.6129412
2012m12,.181464
2013m1,-.281908
2013m2,-.630301
2013m3,-.849173
2013m4,-1.014439
2013m5,-1.14762
2013m6,-1.030675
2013m7,-.7311996
2013m8,-.3536276
2013m9,-.1108412
2013m10,.1134192
2013m11,.0065814
2013m12,-.1631069
2014m1,-.405176
2014m2,-.721231
2014m3,-1.014917
2014m4,-1.153724
2014m5,-1.162831
2014m6,-1.097652
2014m7,-.8750296
2014m8,-.6349996
2014m9,-.4633507
2014m10,-.4393249
2014m11,-.3886226
2014m12,-.5228289
2015m1,-.8188251
2015m2,-1.115211
2015m3,-1.406225
2015m4,-1.632416
2015m5,-1.657173
2015m6,-1.500032
2015m7,-1.232116
2015m8,-1.036337
2015m9,-.8806686
2015m10,-.7152629
2015m11,-.7286252
2015m12,-.9135819
2016m1,-1.156414
2016m2,-1.222141
2016m3,-1.00736
2016m4,-.4426049
