date,swb_laugh
2011m1,-1.84142
2011m2,-.6758177
2011m3,.0659578
2011m4,.6718699
2011m5,.901814
2011m6,.8461777
2011m7,.2609885
2011m8,-.6067648
2011m9,-.724351
2011m10,-.0914489
2011m11,.4933645
2011m12,.9659768
2012m1,1.026762
2012m2,.8833052
2012m3,.6171578
2012m4,.1246027
2012m5,.0136151
2012m6,-.0249521
2012m7,-.2728294
2012m8,-.6383442
2012m9,-.8245862
2012m10,-.9481081
2012m11,-1.300269
2012m12,-1.685392
2013m1,-1.885153
2013m2,-1.375216
2013m3,-.6113244
2013m4,-.3216368
2013m5,.2601354
2013m6,.8876752
2013m7,.8147514
2013m8,.0799724
2013m9,-.4559897
2013m10,-.6107114
2013m11,-.5055665
2013m12,-.5746076
2014m1,-.7637416
2014m2,-.6467556
2014m3,-.5054192
2014m4,-.4614057
2014m5,-.1670587
2014m6,-.241276
2014m7,-.5712516
2014m8,-.9585819
2014m9,-.759169
2014m10,-.2573695
2014m11,.1127048
2014m12,-.1646714
2015m1,-.5904844
2015m2,-.6687518
2015m3,-.7623261
2015m4,-.4746971
2015m5,-.3388344
2015m6,-.3353913
2015m7,-.5838481
2015m8,-.9471861
2015m9,-.9713401
2015m10,-.8095541
2015m11,-.5090644
2015m12,-.2986443
2016m1,-.468079
2016m2,-.5942057
2016m3,-.5561475
2016m4,-.1964785
