date,cat_layoffs
2008m1,-.5471418
2008m2,-.7416554
2008m3,-.9027597
2008m4,-1.018421
2008m5,-1.136734
2008m6,-1.195699
2008m7,-1.148668
2008m8,-.9207382
2008m9,-.4893436
2008m10,.2028216
2008m11,1.146191
2008m12,2.197885
2009m1,2.846956
2009m2,2.713271
2009m3,2.227821
2009m4,1.818899
2009m5,1.612198
2009m6,1.554123
2009m7,1.331133
2009m8,1.207905
2009m9,1.415406
2009m10,1.844606
2009m11,1.770252
2009m12,1.578145
2010m1,1.519208
2010m2,1.63761
2010m3,1.512265
2010m4,1.076167
2010m5,.8357157
2010m6,.8378184
2010m7,.6515657
2010m8,.3782122
2010m9,.1941763
2010m10,.2514032
2010m11,.5164758
2010m12,.6597158
2011m1,.2969633
2011m2,-.1052238
2011m3,-.337035
2011m4,-.3832296
2011m5,-.4141578
2011m6,-.3741514
2011m7,-.2858911
2011m8,-.1999743
2011m9,-.1706019
2011m10,-.1190164
2011m11,-.1030577
2011m12,-.1273409
2012m1,-.1365728
2012m2,-.1341335
2012m3,-.2830615
2012m4,-.4196084
2012m5,-.5479188
2012m6,-.5973834
2012m7,-.4652706
2012m8,-.2227933
2012m9,.0934567
2012m10,.3846593
2012m11,.3459241
2012m12,.0990371
2013m1,-.133401
2013m2,-.3685574
2013m3,-.5174439
2013m4,-.6168019
2013m5,-.759201
2013m6,-.8861355
2013m7,-.9512264
2013m8,-.8997009
2013m9,-.7580037
2013m10,-.6281812
2013m11,-.5751795
2013m12,-.4378523
2014m1,-.3110151
2014m2,-.3489442
2014m3,-.4531771
2014m4,-.5707682
2014m5,-.705565
2014m6,-.8286204
2014m7,-.793467
2014m8,-.6663138
2014m9,-.5307589
2014m10,-.488761
2014m11,-.5675029
2014m12,-.5927851
2015m1,-.542362
2015m2,-.6580119
2015m3,-.6943398
2015m4,-.7137399
2015m5,-.80517
2015m6,-.8581773
2015m7,-.7962422
2015m8,-.6278275
2015m9,-.4602458
2015m10,-.4677746
2015m11,-.5799828
2015m12,-.5569912
2016m1,-.3820741
2016m2,-.2551795
2016m3,-.2403018
2016m4,-.2026182
