date,swb_sadness
2011m1,-.0858756
2011m2,-.3956392
2011m3,-.5117998
2011m4,-.5059971
2011m5,-.7318273
2011m6,-1.144823
2011m7,-1.424024
2011m8,-1.189126
2011m9,-.5982158
2011m10,-.0965089
2011m11,.184202
2011m12,.006562
2012m1,-.5615265
2012m2,-.9215778
2012m3,-1.315407
2012m4,-1.620733
2012m5,-1.972067
2012m6,-2.088194
2012m7,-1.917924
2012m8,-1.578574
2012m9,-.8910935
2012m10,-.3218128
2012m11,.4373923
2012m12,.6204172
2013m1,-.2341632
2013m2,-.9920803
2013m3,-1.300408
2013m4,-1.391976
2013m5,-1.318442
2013m6,-1.43967
2013m7,-1.43286
2013m8,-1.070754
2013m9,-.7148835
2013m10,-.7408526
2013m11,-.7041069
2013m12,-.8151398
2014m1,-1.14585
2014m2,-1.56785
2014m3,-1.787719
2014m4,-1.92495
2014m5,-1.874122
2014m6,-1.716112
2014m7,-1.478936
2014m8,-1.128347
2014m9,-.7104915
2014m10,-.7085291
2014m11,-.6556029
2014m12,-1.05049
2015m1,-1.556304
2015m2,-2.192499
2015m3,-2.670643
2015m4,-2.580699
2015m5,-2.311922
2015m6,-2.178863
2015m7,-1.909058
2015m8,-1.526188
2015m9,-1.008346
2015m10,-.8304113
2015m11,-.9361972
2015m12,-1.570479
2016m1,-2.330795
2016m2,-2.616945
2016m3,-2.315622
2016m4,-1.612143
