date,cat_personal_security
2011m1,.9068217
2011m2,.5352756
2011m3,.0628746
2011m4,-.382921
2011m5,-.5379124
2011m6,-.6892422
2011m7,-.6423755
2011m8,-.5679314
2011m9,-.5118578
2011m10,-.3139165
2011m11,-.2337146
2011m12,-.4575961
2012m1,-.5998712
2012m2,-.6370655
2012m3,-.4438078
2012m4,-.2169073
2012m5,.049819
2012m6,.3387134
2012m7,.4541942
2012m8,.0614298
2012m9,-.0075122
2012m10,.3004389
2012m11,1.078645
2012m12,2.100967
2013m1,2.353337
2013m2,1.952913
2013m3,1.373316
2013m4,.9468259
2013m5,.2582107
2013m6,-.4147676
2013m7,-.6472743
2013m8,-.703688
2013m9,-.6356778
2013m10,-.6154924
2013m11,-.5019264
2013m12,-.4779896
2014m1,-.4791912
2014m2,-.5387977
2014m3,-.6689027
2014m4,-.9120837
2014m5,-.975189
2014m6,-.9568372
2014m7,-.9310664
2014m8,-.7000489
2014m9,-.3146915
2014m10,-.1638987
2014m11,-.2886642
2014m12,-.2580287
2015m1,-.1272932
2015m2,-.0684551
2015m3,-.0869971
2015m4,-.1340519
2015m5,-.3369203
2015m6,-.4750493
2015m7,-.4837862
2015m8,-.3806393
2015m9,.0810539
2015m10,1.070573
2015m11,1.981701
2015m12,2.017581
2016m1,1.32375
2016m2,.5641188
2016m3,.0647147
2016m4,-.3572342
