sadness
1.491129
.3696718
-.3526334
.2599578
-.7136966
-.5153958
.2127962
.9765447
1.066945
1.317342
.5055324
2.319494
-.0213108
-.457884
-.9188586
.2008976
-.9126876
-1.332582
-.717036
-1.194957
.9917439
-.1315537
1.767889
2.015722
1.724109
.3216082
-1.463366
-.0919963
-.6348923
-.0872658
-.8338507
-.9365808
1.746795
-.434685
.0247633
1.594629
1.587545
.8824323
-.1785786
-.189004
.6000456
-.5991715
.1011847
-.2278362
1.484653
-.1935471
.4764772
1.380906
-.0280915
.4048565
-1.509719
-1.116576
-1.553887
-1.561056
-.9531569
.4773978
1.538789
