date,cat_layoffs
2011m1,.0752378
2011m2,-.3690301
2011m3,-.458553
2011m4,-.1860203
2011m5,.3578262
2011m6,1.05831
2011m7,.9647416
2011m8,.8638805
2011m9,.627475
2011m10,.4197367
2011m11,.4413865
2011m12,.3626647
2012m1,.4540535
2012m2,.4107452
2012m3,.1037496
2012m4,-.130786
2012m5,-.5674684
2012m6,-.6187371
2012m7,-.0545347
2012m8,.4446681
2012m9,.959116
2012m10,1.541419
2012m11,1.403174
2012m12,.7861937
2013m1,.3003594
2013m2,-.3219417
2013m3,-.6043034
2013m4,-.4321652
2013m5,-.2852841
2013m6,-.339417
2013m7,-.4313452
2013m8,-.2172507
2013m9,-.0837138
2013m10,-.0850696
2013m11,-.3457914
2013m12,-.1758618
2014m1,.5332825
2014m2,.6960335
2014m3,.2726045
2014m4,-.0282169
2014m5,-.3358961
2014m6,-.2926548
2014m7,-.3483181
2014m8,-.7095813
2014m9,-.947515
2014m10,-1.135093
2014m11,-1.145601
2014m12,-.9982333
2015m1,-.4157884
2015m2,-.4203961
2015m3,-.4228592
2015m4,-.4046141
2015m5,-.3307868
2015m6,-.1835853
2015m7,-.4214798
2015m8,-.4407163
2015m9,-.1139972
2015m10,.1943869
2015m11,.1175643
2015m12,-.161513
2016m1,-.2701369
2016m2,-.0472508
2016m3,.4215406
2016m4,1.471357
