date,cat_housing
2008m1,1.603726
2008m2,1.365364
2008m3,1.017367
2008m4,.3785123
2008m5,-.0282914
2008m6,-.1690325
2008m7,-.3181687
2008m8,-.3845738
2008m9,-.2927756
2008m10,-.0534322
2008m11,.5336443
2008m12,1.583547
2009m1,2.287028
2009m2,2.335764
2009m3,2.093709
2009m4,1.507378
2009m5,.9987183
2009m6,.8204784
2009m7,.6226842
2009m8,.4448182
2009m9,.3665401
2009m10,.4296754
2009m11,.3923876
2009m12,.4291497
2010m1,.5054539
2010m2,.6891583
2010m3,.9784332
2010m4,1.224401
2010m5,1.439379
2010m6,1.817343
2010m7,2.351081
2010m8,2.328352
2010m9,1.605929
2010m10,1.086002
2010m11,.7916844
2010m12,.3988093
2011m1,-.0461083
2011m2,-.2806224
2011m3,-.4474326
2011m4,-.5840246
2011m5,-.6244898
2011m6,-.4401788
2011m7,-.1803151
2011m8,.1996215
2011m9,.3590241
2011m10,.1960935
2011m11,-.0843061
2011m12,-.2244161
2012m1,-.0483836
2012m2,.1358821
2012m3,.0567676
2012m4,-.0502905
2012m5,.02324
2012m6,.180829
2012m7,.2760363
2012m8,.2149772
2012m9,-.0630162
2012m10,-.396169
2012m11,-.567098
2012m12,-.5512428
2013m1,-.3794389
2013m2,-.2602565
2013m3,-.2680893
2013m4,-.3303608
2013m5,-.3262387
2013m6,-.2305811
2013m7,-.1973349
2013m8,-.3878986
2013m9,-.6382614
2013m10,-.8800826
2013m11,-1.15462
2013m12,-1.336108
2014m1,-1.316971
2014m2,-1.244156
2014m3,-1.149046
2014m4,-1.072203
2014m5,-.9560921
2014m6,-.8341867
2014m7,-.8595274
2014m8,-.9795426
2014m9,-1.103971
2014m10,-1.128226
2014m11,-1.10238
2014m12,-.9452835
2015m1,-.6468968
2015m2,-.5455822
2015m3,-.5433924
2015m4,-.5957436
2015m5,-.6614481
2015m6,-.6549664
2015m7,-.6506056
2015m8,-.7082254
2015m9,-.8313581
2015m10,-1.002904
2015m11,-1.075077
2015m12,-.9486831
2016m1,-.7516367
2016m2,-.6294464
2016m3,-.553108
2016m4,-.3546906
