region,date,politics_security
Limousin,2013m1,-.3096107790867488
Limousin,2013m2,-.2781311658521493
Limousin,2013m3,-.3927373712261518
Limousin,2013m4,-.609719713528951
Limousin,2013m5,-.4506186259289582
Limousin,2013m6,-.5103661641478539
Limousin,2013m7,-.9223302826285362
Limousin,2013m8,-.3825040040537715
Limousin,2013m9,-.6538996187349161
Limousin,2013m10,1.026504062116146
Limousin,2013m11,.68458610214293
Limousin,2013m12,-.2247119272748629
Limousin,2014m1,-.2325611859560013
Limousin,2014m2,-.1234269738197327
Limousin,2014m3,.4288771152496338
Limousin,2014m4,-.4833980140586694
Limousin,2014m5,.0661461005608241
Limousin,2014m6,-.9190733265131712
Limousin,2014m7,-.6841233350957433
Limousin,2014m8,-.7772452458739281
Limousin,2014m9,-.6501891141136488
Limousin,2014m10,-.0353065555294355
Limousin,2014m11,-.0247460901737213
Limousin,2014m12,.4688324636469285
Limousin,2015m1,.7431139722466469
Limousin,2015m2,.5412748164186875
Limousin,2015m3,1.171757304420074
Limousin,2015m4,.0414803425470988
Limousin,2015m5,-.081705253260831
Limousin,2015m6,-.0159594068924586
Limousin,2015m7,-.6306245028972626
Limousin,2015m8,-.306363411868612
Limousin,2015m9,.0633670321355263
Limousin,2015m10,-.1157540380954742
Limousin,2015m11,.9851506153742472
Limousin,2015m12,.8086180387957332
Limousin,2016m1,.0184002841512362
Limousin,2016m2,-.0179852321743965
Limousin,2016m3,.2692010700702667
Limousin,2016m4,-.4945144966865579
Limousin,2016m5,.0578790555397669
Limousin,2016m6,
