learn
-1.412602
-.8248094
-.8200337
.1224001
-.1004359
-1.178389
-1.043967
-.9120198
.8260599
.2300953
.4269083
-.904164
-.7634358
.332625
1.839567
1.326947
.3875209
-.2336089
-.3176259
1.584731
.454193
.0499889
-.7946321
-.3375297
-.1106754
.3403526
1.416158
1.234156
.8924972
.116893
.0200159
.3687236
1.088143
1.660482
2.509682
.0861194
-.1368208
-.8114772
1.223331
.7689794
.9706751
-.4573753
.0877708
.9768952
.8440986
2.172256
1.337006
.5817825
-1.139915
.7974085
.1891681
1.012263
1.056255
-.673826
-.3872692
.9797539
1.28871
