date,cat_family_stress
2011m1,.4390478
2011m2,.152175
2011m3,-.0286871
2011m4,.0022573
2011m5,.5847034
2011m6,1.079707
2011m7,1.477329
2011m8,1.237578
2011m9,.6080895
2011m10,.2804376
2011m11,.0201516
2011m12,-.0439886
2012m1,.0754017
2012m2,-.1641479
2012m3,-.2897175
2012m4,-.3055182
2012m5,-.2996145
2012m6,.078009
2012m7,.4388523
2012m8,.3387117
2012m9,-.4079092
2012m10,-1.085515
2012m11,-1.188681
2012m12,-.7166675
2013m1,.0356867
2013m2,.21964
2013m3,.2266694
2013m4,.1410737
2013m5,-.0077692
2013m6,.1172972
2013m7,.3351848
2013m8,.0844012
2013m9,-.556958
2013m10,-1.160529
2013m11,-1.615539
2013m12,-1.520576
2014m1,-.8898062
2014m2,-.3968275
2014m3,-.1460332
2014m4,-.0560262
2014m5,-.0132473
2014m6,.236621
2014m7,.6392135
2014m8,.732122
2014m9,.0990518
2014m10,-.5519819
2014m11,-.8238215
2014m12,-.7918946
2015m1,-.3225802
2015m2,.2705404
2015m3,.1718321
2015m4,-.056936
2015m5,.0569552
2015m6,.8385201
2015m7,1.523465
2015m8,1.390114
2015m9,.6695454
2015m10,-.1979165
2015m11,-.7254189
2015m12,-.703954
2016m1,-.4175957
2016m2,.0209774
2016m3,.2279289
2016m4,.6365687
