region,date,health
Aquitaine,2013m1,-.0614223247393966
Aquitaine,2013m2,.2874807731248438
Aquitaine,2013m3,.0359812539070845
Aquitaine,2013m4,-.1038870859891176
Aquitaine,2013m5,-.4654289849102497
Aquitaine,2013m6,-.5095080557279289
Aquitaine,2013m7,-1.036837206594646
Aquitaine,2013m8,-.5635776815935969
Aquitaine,2013m9,-.1303686883416958
Aquitaine,2013m10,-.1037041765637696
Aquitaine,2013m11,.1005869906395674
Aquitaine,2013m12,-.653857642505318
Aquitaine,2014m1,.2592144353315234
Aquitaine,2014m2,.3212322182953358
Aquitaine,2014m3,.4260903056710958
Aquitaine,2014m4,-.1608615576289594
Aquitaine,2014m5,.1524931308813393
Aquitaine,2014m6,.0590398587286472
Aquitaine,2014m7,-.322456399537623
Aquitaine,2014m8,-.0472003353759646
Aquitaine,2014m9,.4393574416637421
Aquitaine,2014m10,.3693873723968863
Aquitaine,2014m11,.4956894244998694
Aquitaine,2014m12,-.1053651387046557
Aquitaine,2015m1,.5282723844051361
Aquitaine,2015m2,1.087392477318645
Aquitaine,2015m3,.899371893145144
Aquitaine,2015m4,.3688591896090657
Aquitaine,2015m5,.0895736876409501
Aquitaine,2015m6,.2333721924573183
Aquitaine,2015m7,.0203749027103186
Aquitaine,2015m8,.253221603971906
Aquitaine,2015m9,1.108040681481361
Aquitaine,2015m10,.9240168388932943
Aquitaine,2015m11,1.05329859778285
Aquitaine,2015m12,.4786860894411802
Aquitaine,2016m1,1.380424225330353
Aquitaine,2016m2,1.543224433064461
Aquitaine,2016m3,1.68479380607605
Aquitaine,2016m4,.9604525454342365
Aquitaine,2016m5,.6364498056471348
Aquitaine,2016m6,
