family_stress_f
.5814903
-.3573024
.6034093
-1.800304
2.30331
2.203925
1.211845
.3802597
-.0979194
.6805061
1.387209
-1.101936
-.341171
-1.531126
-.586498
-.4690525
-.6057521
.9904538
1.586346
1.053569
-.5953047
-.6160611
-1.673383
-.7104568
-1.458367
-.9716078
-.2160422
.5325004
.4402424
-.8980867
1.847359
1.660258
-.124981
-.217868
-.6213508
-.3134627
-.6242087
-.1503145
1.004676
-.9016684
.9798259
-.5271139
.6679388
1.31897
.1026079
.0096006
-1.083378
-.4818055
-1.242501
.0259482
-.0952222
-1.841883
.7478908
-.3669297
.7486179
-.1477336
-.2979659
