date,swb_security
2008m1,-.7250612
2008m2,-.2462816
2008m3,.085891
2008m4,.352226
2008m5,.6880059
2008m6,.9347456
2008m7,.8626896
2008m8,.3792675
2008m9,-.5004678
2008m10,-.8452843
2008m11,-.6107045
2008m12,-.1140408
2009m1,.3296511
2009m2,.4593855
2009m3,.6205154
2009m4,.8996217
2009m5,1.226036
2009m6,1.391321
2009m7,1.426667
2009m8,1.263781
2009m9,1.082856
2009m10,1.05093
2009m11,1.239168
2009m12,1.430545
2010m1,1.446429
2010m2,1.476763
2010m3,1.454892
2010m4,1.447432
2010m5,1.533359
2010m6,1.746444
2010m7,1.911269
2010m8,1.871375
2010m9,1.692881
2010m10,1.65234
2010m11,1.658018
2010m12,1.505563
2011m1,1.190853
2011m2,1.058251
2011m3,1.036119
2011m4,1.103221
2011m5,1.111563
2011m6,.9889055
2011m7,.8251537
2011m8,.5565944
2011m9,.2652656
2011m10,.2192245
2011m11,.5099166
2011m12,.9156654
2012m1,1.218346
2012m2,1.468605
2012m3,1.60025
2012m4,1.502877
2012m5,1.446053
2012m6,1.390251
2012m7,1.100639
2012m8,.478549
2012m9,-.1596498
2012m10,-.5448131
2012m11,-.5142925
2012m12,.0278536
2013m1,.6013646
2013m2,1.016213
2013m3,1.325348
2013m4,1.482116
2013m5,1.718501
2013m6,2.056755
2013m7,2.320198
2013m8,2.216938
2013m9,1.868299
2013m10,1.744588
2013m11,1.820146
2013m12,1.942041
2014m1,2.073345
2014m2,2.05198
2014m3,2.097168
2014m4,2.213697
2014m5,2.342569
2014m6,2.596675
2014m7,2.703035
2014m8,2.680677
2014m9,2.593581
2014m10,2.5801
2014m11,2.601805
2014m12,2.675887
2015m1,2.745869
2015m2,2.786567
2015m3,2.809951
2015m4,2.813784
2015m5,2.776349
2015m6,2.616947
2015m7,2.348177
2015m8,2.164802
2015m9,1.905882
2015m10,1.750646
2015m11,1.727561
2015m12,1.94285
2016m1,2.387637
2016m2,2.540887
2016m3,2.05334
2016m4,.8911114
