date,cat_layoffs
2011m1,1.683359
2011m2,1.258191
2011m3,.8927319
2011m4,.6708437
2011m5,.7469854
2011m6,1.134869
2011m7,1.481818
2011m8,1.48565
2011m9,1.343333
2011m10,1.06048
2011m11,.8363506
2011m12,.7264048
2012m1,.8308583
2012m2,.8490118
2012m3,.5881187
2012m4,.4063655
2012m5,.3944259
2012m6,.4400167
2012m7,.5006446
2012m8,.7043151
2012m9,1.118884
2012m10,1.616264
2012m11,1.648412
2012m12,1.084529
2013m1,.7318129
2013m2,.3542827
2013m3,-.022237
2013m4,-.21166
2013m5,-.3174132
2013m6,-.2523984
2013m7,-.0158451
2013m8,.1787864
2013m9,.3326893
2013m10,.0897622
2013m11,-.2538402
2013m12,-.2100905
2014m1,.0670126
2014m2,.0450468
2014m3,-.2647103
2014m4,-.4825458
2014m5,-.6964604
2014m6,-.881364
2014m7,-.9978017
2014m8,-1.074545
2014m9,-1.014816
2014m10,-.9735933
2014m11,-1.066341
2014m12,-1.073064
2015m1,-.9993448
2015m2,-1.015008
2015m3,-1.02834
2015m4,-1.100561
2015m5,-1.252108
2015m6,-1.320752
2015m7,-1.247559
2015m8,-1.109213
2015m9,-.7920571
2015m10,-.5918772
2015m11,-.7183098
2015m12,-.8755282
2016m1,-.810517
2016m2,-.831462
2016m3,-.8808332
2016m4,-.9200591
