region,date,economic
Auvergne,2013m1,.092935523084764
Auvergne,2013m2,.0129286970477551
Auvergne,2013m3,.2020118085077099
Auvergne,2013m4,-.3028115576931408
Auvergne,2013m5,-.5696133902030331
Auvergne,2013m6,-.2959768692297595
Auvergne,2013m7,-.3932647939239229
Auvergne,2013m8,-.4790113786501544
Auvergne,2013m9,.5724967154009002
Auvergne,2013m10,.2385532228010041
Auvergne,2013m11,-.0548066017883165
Auvergne,2013m12,-.7877910097262689
Auvergne,2014m1,.1831406663571085
Auvergne,2014m2,-.1702112627348729
Auvergne,2014m3,.1242566185870341
Auvergne,2014m4,-.3583385997584888
Auvergne,2014m5,-.1590198876469263
Auvergne,2014m6,.2053205389529467
Auvergne,2014m7,-.1211287666644369
Auvergne,2014m8,-.518202384534691
Auvergne,2014m9,1.260352548985143
Auvergne,2014m10,.6468745211937598
Auvergne,2014m11,.2762437053024769
Auvergne,2014m12,-.5934252350458077
Auvergne,2015m1,.4453619751813157
Auvergne,2015m2,.74857030117086
Auvergne,2015m3,.9731799747262683
Auvergne,2015m4,.1960191040166787
Auvergne,2015m5,-.0438327214547566
Auvergne,2015m6,.4688950095857893
Auvergne,2015m7,-.1217456364205905
Auvergne,2015m8,-.2107655507113252
Auvergne,2015m9,.9946461953222752
Auvergne,2015m10,.8871026230709893
Auvergne,2015m11,.5066729394186821
Auvergne,2015m12,-.1080303015187383
Auvergne,2016m1,2.007574664694922
Auvergne,2016m2,1.255102359290634
Auvergne,2016m3,.9800673191036496
Auvergne,2016m4,.8928154054031309
Auvergne,2016m5,.2973017149737903
Auvergne,2016m6,
