date,swb_sadness
2011m1,.6856307
2011m2,.6888576
2011m3,.6949232
2011m4,.4506665
2011m5,.1694405
2011m6,.0078967
2011m7,.0368306
2011m8,.2326717
2011m9,.4149133
2011m10,.6293218
2011m11,.6140946
2011m12,.5800246
2012m1,.3782077
2012m2,.0867895
2012m3,-.3317738
2012m4,-.6859874
2012m5,-.7907392
2012m6,-.8024319
2012m7,-.5816323
2012m8,-.0515585
2012m9,.4385407
2012m10,.9666565
2012m11,1.686667
2012m12,2.201213
2013m1,1.836481
2013m2,1.306441
2013m3,.9694655
2013m4,.7337485
2013m5,.3926029
2013m6,-.0004824
2013m7,-.1463683
2013m8,.1514979
2013m9,.3749027
2013m10,.6625995
2013m11,1.024204
2013m12,1.123179
2014m1,.923011
2014m2,.5435719
2014m3,.1830074
2014m4,-.2895727
2014m5,-.5954316
2014m6,-.5861671
2014m7,-.1632364
2014m8,.4229421
2014m9,.5488617
2014m10,.5299512
2014m11,.5909738
2014m12,.542465
2015m1,.1937459
2015m2,-.3506765
2015m3,-.9487915
2015m4,-1.254389
2015m5,-1.379983
2015m6,-1.617571
2015m7,-1.55029
2015m8,-.8740677
2015m9,-.3150982
2015m10,.210412
2015m11,.5709881
2015m12,.647278
2016m1,.4386149
2016m2,-.1602828
2016m3,-1.086494
2016m4,-2.484652
