date,swb_laugh
2008m1,.6863289
2008m2,.8084655
2008m3,.9578835
2008m4,.5651488
2008m5,.3666281
2008m6,.2046966
2008m7,-.2108686
2008m8,-.7164162
2008m9,-1.143477
2008m10,-1.403261
2008m11,-1.244948
2008m12,-1.148806
2009m1,-1.862535
2009m2,-2.287263
2009m3,-1.699688
2009m4,-.6684315
2009m5,.4515339
2009m6,.9464104
2009m7,.5492414
2009m8,-.2760457
2009m9,-.8550443
2009m10,-1.134262
2009m11,-.8351813
2009m12,-.2793488
2010m1,-.0657853
2010m2,-.1072328
2010m3,-.1515793
2010m4,.0465334
2010m5,.3003826
2010m6,.3945478
2010m7,.1393841
2010m8,-.0092615
2010m9,.117774
2010m10,.2335043
2010m11,.1127602
2010m12,-.325729
2011m1,-.8313744
2011m2,-.7290201
2011m3,-.2570606
2011m4,.3828408
2011m5,1.003865
2011m6,1.170128
2011m7,.8819659
2011m8,.3313654
2011m9,.3710505
2011m10,.5378985
2011m11,.4308332
2011m12,.0684029
2012m1,-.4080228
2012m2,-.3883684
2012m3,-.05944
2012m4,.3548751
2012m5,.662279
2012m6,.7352709
2012m7,.5111338
2012m8,.0879282
2012m9,-.0405032
2012m10,-.0791532
2012m11,-.3548983
2012m12,-.5433504
2013m1,-.7595188
2013m2,-.4277601
2013m3,-.1038781
2013m4,.2731752
2013m5,.5379046
2013m6,.5413177
2013m7,.1776684
2013m8,-.1235406
2013m9,-.1375228
2013m10,-.147623
2013m11,-.4028935
2013m12,-.7428311
2014m1,-1.068591
2014m2,-.7883595
2014m3,-.3564643
2014m4,-.1379386
2014m5,.0291357
2014m6,.2645744
2014m7,.0252339
2014m8,-.4929057
2014m9,-.7679274
2014m10,-.9488806
2014m11,-1.024913
2014m12,-1.257098
2015m1,-1.32343
2015m2,-.8823631
2015m3,-.5775287
2015m4,-.549858
2015m5,-.5212815
2015m6,-.5006217
2015m7,-.6595363
2015m8,-.9714511
2015m9,-1.029793
2015m10,-1.168575
2015m11,-1.17124
2015m12,-1.262028
2016m1,-1.329498
2016m2,-.8148386
2016m3,-.0425646
2016m4,1.120634
