date,cat_summer_leisure
2011m1,-.7106981
2011m2,-.1364542
2011m3,.4548299
2011m4,1.016418
2011m5,1.559099
2011m6,1.820638
2011m7,1.517542
2011m8,.8390251
2011m9,.1047292
2011m10,-.5007402
2011m11,-.9137636
2011m12,-1.016169
2012m1,-.7965935
2012m2,-.3177505
2012m3,.3626061
2012m4,1.025691
2012m5,1.482669
2012m6,1.487057
2012m7,1.019534
2012m8,.3717221
2012m9,-.2387162
2012m10,-.7529144
2012m11,-1.131902
2012m12,-1.221328
2013m1,-1.019303
2013m2,-.6282806
2013m3,-.0760885
2013m4,.5149797
2013m5,1.0268
2013m6,1.223923
2013m7,.9232208
2013m8,.3607457
2013m9,-.242375
2013m10,-.7861369
2013m11,-1.198918
2013m12,-1.297791
2014m1,-1.106557
2014m2,-.6895132
2014m3,-.0913673
2014m4,.5404374
2014m5,1.025908
2014m6,1.130637
2014m7,.8396388
2014m8,.3005819
2014m9,-.2730212
2014m10,-.8033658
2014m11,-1.187767
2014m12,-1.290347
2015m1,-1.115678
2015m2,-.690037
2015m3,-.0063124
2015m4,.7137088
2015m5,1.262286
2015m6,1.292164
2015m7,.8328162
2015m8,.2172356
2015m9,-.3758002
2015m10,-.8578262
2015m11,-1.209043
2015m12,-1.286848
2016m1,-1.101489
2016m2,-.6815972
2016m3,-.0755205
2016m4,.5613678
