sadness
.7747206
-.3663662
.8230913
-.686119
.2519073
-1.226884
-.5056832
2.032191
2.023046
1.939163
1.706212
1.688943
.0025201
-.1714391
-.7065784
-.0185586
.1941917
-.5025601
-.5972729
.1404541
-.7963269
1.39656
1.226792
2.462628
-.649331
.7211222
-1.345021
-.1817892
.4267285
-.7947109
.055177
.6807294
-.0798528
-.9773185
-1.216743
.0598385
.1392701
-1.919595
.2393121
.1754415
-.3067618
-.3975298
-.7440236
-.1060426
.10588
-.8109528
-.2105597
.9317203
.561998
-1.290803
-.2649638
1.10032
.6044288
-.3423862
.2985595
.6594519
1.773775
