date,swb_happiness
2011m1,-.7665719
2011m2,-.1701983
2011m3,-.0900464
2011m4,.0963848
2011m5,.0582317
2011m6,-.249071
2011m7,-.5020925
2011m8,-.4333327
2011m9,.0389284
2011m10,.2167286
2011m11,.3272936
2011m12,-.2652026
2012m1,-.5342453
2012m2,-.0942755
2012m3,.6825066
2012m4,1.296967
2012m5,1.172531
2012m6,.5963887
2012m7,.0411521
2012m8,-.4364648
2012m9,-.3887355
2012m10,.105568
2012m11,.2437327
2012m12,.0480721
2013m1,-.2912515
2013m2,.0821922
2013m3,.1810925
2013m4,.2417423
2013m5,.4284159
2013m6,.8334427
2013m7,.5370843
2013m8,-.0923895
2013m9,-.2381257
2013m10,.1745549
2013m11,.4720429
2013m12,.4230789
2014m1,.5662552
2014m2,.712442
2014m3,.5331155
2014m4,.1990393
2014m5,.0944455
2014m6,-.0748692
2014m7,-.4797909
2014m8,-1.047758
2014m9,-1.106842
2014m10,-.5526205
2014m11,-.0339954
2014m12,.0514905
2015m1,-.124531
2015m2,.2428778
2015m3,.6285664
2015m4,.7042819
2015m5,.5586402
2015m6,.0869153
2015m7,-.1918574
2015m8,-.3184787
2015m9,-.0029878
2015m10,.4801441
2015m11,1.061463
2015m12,1.078789
2016m1,.9261349
2016m2,.9336684
2016m3,.7724781
2016m4,.6555505
