date,swb_enjoyment
2008m1,-.4088759
2008m2,.1709427
2008m3,.4140314
2008m4,.7182446
2008m5,.9166222
2008m6,.9501246
2008m7,.7002532
2008m8,-.0053931
2008m9,-.6453217
2008m10,-.7822202
2008m11,-.9350269
2008m12,-1.382023
2009m1,-1.897436
2009m2,-2.259207
2009m3,-1.915246
2009m4,-1.144313
2009m5,-.476706
2009m6,-.0588218
2009m7,.1660103
2009m8,.0676198
2009m9,-.2007455
2009m10,-.2265468
2009m11,-.2471115
2009m12,-.1166834
2010m1,-.2259473
2010m2,-.2897446
2010m3,-.0838902
2010m4,.3667132
2010m5,.6049049
2010m6,.4239787
2010m7,.2268393
2010m8,.015677
2010m9,-.1140503
2010m10,-.0540161
2010m11,.2336433
2010m12,.4079127
2011m1,.5755814
2011m2,.8165896
2011m3,1.04725
2011m4,1.221281
2011m5,1.287084
2011m6,1.182862
2011m7,.9766616
2011m8,.7749158
2011m9,.7165875
2011m10,.8624592
2011m11,1.092345
2011m12,1.148044
2012m1,1.215085
2012m2,1.429769
2012m3,1.651816
2012m4,1.757024
2012m5,1.763102
2012m6,1.398258
2012m7,.9505867
2012m8,.580139
2012m9,.4053511
2012m10,.6703191
2012m11,.9273385
2012m12,.8616137
2013m1,.639901
2013m2,.6933486
2013m3,.9283379
2013m4,1.177994
2013m5,1.207868
2013m6,1.095548
2013m7,1.098048
2013m8,.9339989
2013m9,.8723641
2013m10,.9499542
2013m11,1.00099
2013m12,.788641
2014m1,.4979499
2014m2,.5561656
2014m3,.9021955
2014m4,1.484999
2014m5,1.813169
2014m6,1.601286
2014m7,1.335004
2014m8,1.097616
2014m9,1.056234
2014m10,1.351977
2014m11,1.50501
2014m12,1.437844
2015m1,1.290419
2015m2,1.482697
2015m3,1.675973
2015m4,1.888308
2015m5,2.095995
2015m6,2.06462
2015m7,1.835229
2015m8,1.495811
2015m9,1.248079
2015m10,1.36884
2015m11,1.567648
2015m12,1.699688
2016m1,1.712641
2016m2,1.748822
2016m3,1.492485
2016m4,.9840432
