sadness
2.253241
.492745
-.970603
-.623641
-.0192198
-.6799876
.1592276
.7194151
-.5840974
.8449211
1.529253
2.62709
-.5520281
.0351355
-1.816707
-.0992508
-.9587446
-.6372204
-.3601226
-1.186193
1.456024
-.3861693
1.465442
4.375491
.716139
-.1912957
-.4249937
-.4787541
.7546312
-.4300539
-.8050342
-.4483478
.7671795
.1408636
-.504663
1.921956
.8924165
1.212347
-.1866202
-.3046751
-.5446743
-1.116291
-1.374569
-.7350292
-.1961155
-1.078786
.8624815
1.005208
.6853455
.2973064
-.1415994
-.4421607
-.2929782
-.6386592
-.7358093
-.3324673
3.043703
