fin_security_f
.8403395
-1.126629
-.3311892
.213293
.1360849
.4714072
1.117042
1.864213
-.305049
-.0355439
-.3121752
.5291219
-.336571
-1.086319
-1.373302
-.9587275
-1.345681
.6239916
.7514821
-.2328841
-2.035473
-1.628666
.073908
-.1875543
.1425362
-1.510848
-.3693826
-.6154731
-.6179745
1.25638
.7740282
.2010811
-.9027814
-.489934
-.2665809
.9968822
.4762456
-.6777306
-.2968084
-.452775
.0592675
2.01593
1.866383
.6778762
-1.265524
-.8234521
.0992578
1.088793
.2010394
-.6645992
-.4025602
-.5980701
-.5659835
2.107075
2.400267
1.600971
-.768654
