family_stress_f
1.706792
.0629088
-.0895293
.4145469
1.734176
1.485402
3.705938
2.53316
.796691
-.524865
-.7290893
.2102706
-.0188119
-.3113099
.7981958
-.5089821
.5725314
1.721128
1.026244
.5380939
.1129515
.5625175
-.6519152
-1.21069
.3419965
-1.087391
-.9358565
-.0623327
-.6294825
-.3717965
.6568118
1.01883
-.3125212
-.6277251
-.4985169
-.1975181
-.3228848
-1.391006
-.8164551
-.8025571
-.8511405
.0541203
.1869401
.5506442
-1.003191
-1.339863
-.1579688
-.4811527
.669232
-.6135875
-.8571251
-.7668937
-.1788688
-.561016
-.2218749
-.6523292
-1.673876
