worry
1.181881
1.070712
.5772668
.0088468
-.2690726
-.393662
.6058648
.8819143
1.634319
1.982825
.7163564
1.161107
.9089944
1.282103
-.590924
-.6554891
-.5043121
-1.208397
-.2829507
.1165343
1.855797
.7609544
1.787891
.5806524
.8770292
.3205948
-.4954306
-.5844364
-1.259475
-.491355
-.1411865
.2207748
.3032225
.4876922
.0868505
1.187238
.6501969
1.097038
-.5266181
-.0683158
-.5256676
-1.079063
-.1183482
-.0399068
.4942962
.2357381
.7498316
.664774
.2862291
.2489372
-.6607475
-.3538209
-.8944839
-.449193
-.5473602
-.5453769
.7711298
