family_life_f
-.3419991
-.6684647
-1.165317
-2.312
-1.050912
-1.326275
-.8926902
-.6660545
-1.00377
.4810145
.6134385
-.0703343
-.0961286
-.9553102
-.1148261
-.8114111
-1.169878
-2.199979
-.155012
1.662207
1.787924
.7575378
.4818165
-.2854071
.7548189
-.3573169
.9554834
-.6495856
-1.207682
-1.400221
-.8554622
.7410581
1.543392
.9156569
1.663499
.4437357
.8376365
.5262883
-.0651325
.11296
-.585103
-.1179038
-.8191087
1.91964
1.705004
.6116672
1.759867
.7590265
.153726
.7120318
.368802
-.0588412
.3133196
-1.199018
-.3617409
.6071562
-.225825
