family_stress_f
-1.157399
-1.304274
-1.081029
-.018171
.159266
1.730144
1.886955
-.0441891
1.670591
.5763552
.8944391
.9227087
1.115922
-.3336753
-.6167537
.3300118
-.2255527
.0997546
.5567435
.5007111
.2125219
-.0570991
-.6745016
-.3349767
1.206681
-.2747356
-1.022342
-1.172384
-1.291609
-.3760691
.2326237
.8637197
-.2646488
-1.371204
-1.100038
-.091796
.0477597
.1869531
-1.169125
-.8925134
-1.268858
.7300451
-.2309932
.8483907
-1.289613
-.8147176
-.5123576
-.7375835
-.6051131
-.7270701
-1.149958
.3872851
-.5301083
1.490164
2.868866
2.346542
.8753043
