region,date,family1
France,2013m1,-.3749885372817516
France,2013m2,-.1012434773147106
France,2013m3,-.2101926319301128
France,2013m4,-.5308202542364597
France,2013m5,-.3567612888291478
France,2013m6,-.4117751643061638
France,2013m7,.1820015739649534
France,2013m8,.8313030898571014
France,2013m9,.5506234420463443
France,2013m10,-.6106613427400589
France,2013m11,-.8968454450368881
France,2013m12,-1.822928786277771
France,2014m1,-.0397225357592106
France,2014m2,-.0652997279539704
France,2014m3,.0062218252569437
France,2014m4,.4501246698200703
France,2014m5,.559371754527092
France,2014m6,.2628066726028919
France,2014m7,.6019839867949486
France,2014m8,.7874501794576645
France,2014m9,.9450469501316547
France,2014m10,-.2936017215251923
France,2014m11,-.7595635056495667
France,2014m12,-1.304451629519463
France,2015m1,-.2877292409539223
France,2015m2,.2075479745399207
France,2015m3,.3622662704437971
France,2015m4,.0642430186271667
France,2015m5,.112572118639946
France,2015m6,.199679070035927
France,2015m7,.7750094123184681
France,2015m8,.8693641945719719
France,2015m9,.2151685208082199
France,2015m10,-.5638855248689651
France,2015m11,-1.735920019447803
France,2015m12,-1.441180047113448
France,2016m1,.1315150111913681
France,2016m2,-.001734122633934
France,2016m3,-.0812190026044846
France,2016m4,-.1497859209775925
France,2016m5,-.1684734858572483
France,2016m6,
