date,cat_health_worries
2008m1,-1.06205
2008m2,-.9762545
2008m3,-.9214018
2008m4,-.8813466
2008m5,-.929621
2008m6,-.8685539
2008m7,-.8331273
2008m8,-1.042141
2008m9,-1.079565
2008m10,-1.12039
2008m11,-1.095002
2008m12,-.9118446
2009m1,-.592484
2009m2,-.3350761
2009m3,-.373186
2009m4,-.7926888
2009m5,-1.104125
2009m6,-1.092852
2009m7,-.6072744
2009m8,.2451334
2009m9,1.193376
2009m10,2.179231
2009m11,2.202428
2009m12,1.588619
2010m1,1.443753
2010m2,1.283912
2010m3,1.63261
2010m4,1.579847
2010m5,1.245329
2010m6,1.344317
2010m7,1.133869
2010m8,.6766409
2010m9,.0738286
2010m10,-.3379197
2010m11,-.4376529
2010m12,-.0057537
2011m1,.6626766
2011m2,1.085449
2011m3,1.14403
2011m4,1.073516
2011m5,.9644313
2011m6,.8810452
2011m7,.9094667
2011m8,1.0895
2011m9,1.158236
2011m10,.9488617
2011m11,.6896453
2011m12,.5365847
2012m1,.7584457
2012m2,.7361973
2012m3,.5824094
2012m4,.4827092
2012m5,.3194135
2012m6,.1152464
2012m7,-.0545596
2012m8,-.2412823
2012m9,-.1052197
2012m10,.0409481
2012m11,-.1188872
2012m12,-.2499424
2013m1,-.2907163
2013m2,-.0161018
2013m3,.1992345
2013m4,.24578
2013m5,-.0622052
2013m6,-.1321875
2013m7,-.2872863
2013m8,-.4384404
2013m9,-.3234048
2013m10,-.2944252
2013m11,-.3460886
2013m12,-.4710625
2014m1,-.4641444
2014m2,-.3898172
2014m3,-.6246695
2014m4,-.7093723
2014m5,-.5641664
2014m6,-.4706013
2014m7,-.2756336
2014m8,-.1118373
2014m9,-.2160265
2014m10,-.2957387
2014m11,-.360699
2014m12,-.474721
2015m1,-.3662679
2015m2,-.1572606
2015m3,-.1338615
2015m4,-.3452025
2015m5,-.626783
2015m6,-.7623001
2015m7,-.7522547
2015m8,-.5501094
2015m9,-.2916936
2015m10,-.2880048
2015m11,-.3889279
2015m12,-.2417851
2016m1,-.1246797
2016m2,-.2212541
2016m3,-.4533788
2016m4,-.9534107
