healthy_habits_f
.8671848
-.1967137
-1.107713
-.8171089
-.5633188
-.8897502
.2874611
-1.531903
-.6353738
-1.838441
-1.395229
-.9226495
1.485126
-.4767241
-.5026603
-.061197
.6838602
.6519143
1.043303
-.9170254
-.6213759
-.504581
-1.337256
-1.028822
1.325022
.7188385
.1793456
.4080274
.3014085
.9215225
.4823166
-.8559988
.2188732
-1.327817
-.5146022
-.4053098
2.160566
1.908042
1.695825
.8864985
.5976082
1.358197
1.050941
-.8938732
-.4118212
-1.579741
-.6318175
.167095
.895774
.0794193
1.15442
.0834764
.3091838
1.598483
.8180759
-.9227724
-1.446211
