job_market_f
.8462465
2.234273
2.341677
1.494604
.9699465
1.329118
.462089
.1098963
-.4598523
-.4050713
-.3813393
-.6794444
-.2517292
-.5601522
-.1412484
.4230085
-.2982437
-.3369962
.7124619
-1.312774
-1.837201
-.4690205
-.1847997
-.8895882
.2426487
-.9717587
-.266304
-.0996868
-.7390094
-1.163024
-1.670614
-1.853067
-.5318872
-1.51604
-.390703
-1.052984
1.059954
1.123284
.1083729
-.6025
.1228932
-.0734764
.0957223
-1.436151
.3197359
-.6646306
-.0158739
.07982
-.3082099
1.056797
.6264308
2.089631
2.097318
.5537301
1.381574
-.423664
.1058118
