date,swb_sadness
2011m1,.9373071
2011m2,.7173771
2011m3,.7202948
2011m4,.8415262
2011m5,.5532031
2011m6,.0428225
2011m7,-.2322073
2011m8,-.0298396
2011m9,.5390043
2011m10,.8117168
2011m11,.8621665
2011m12,.8446965
2012m1,.5984087
2012m2,.5418815
2012m3,.1949358
2012m4,.269943
2012m5,.7405018
2012m6,.9628872
2012m7,.8895411
2012m8,.8248366
2012m9,.9595317
2012m10,1.237318
2012m11,2.109665
2012m12,2.707591
2013m1,2.337301
2013m2,1.678709
2013m3,1.325235
2013m4,1.339951
2013m5,1.138296
2013m6,.9415256
2013m7,1.191343
2013m8,1.428377
2013m9,1.304421
2013m10,1.264148
2013m11,1.551951
2013m12,1.7014
2014m1,1.542135
2014m2,1.091709
2014m3,.8867323
2014m4,.7351394
2014m5,.6057513
2014m6,.7557901
2014m7,.8492693
2014m8,.8707235
2014m9,.7177683
2014m10,.4412001
2014m11,.4164186
2014m12,.5093703
2015m1,.168816
2015m2,-.0765176
2015m3,-.1698602
2015m4,.1457117
2015m5,.3858226
2015m6,.4164458
2015m7,.4070112
2015m8,.2705163
2015m9,.3724107
2015m10,.7240704
2015m11,1.180316
2015m12,1.064182
2016m1,.3522016
2016m2,-.3606813
2016m3,-1.142761
2016m4,-1.943055
