region,date,family2
Haute-Normandie,2013m1,.5671840856472651
Haute-Normandie,2013m2,.2742572333663702
Haute-Normandie,2013m3,-.1621966113646825
Haute-Normandie,2013m4,-.5908499757448832
Haute-Normandie,2013m5,-.3387981255849202
Haute-Normandie,2013m6,.6717085341612498
Haute-Normandie,2013m7,.655778706073761
Haute-Normandie,2013m8,-.4237846185763677
Haute-Normandie,2013m9,-.2506341139475505
Haute-Normandie,2013m10,-.1889455219109853
Haute-Normandie,2013m11,-.6262085437774658
Haute-Normandie,2013m12,-.800891101360321
Haute-Normandie,2014m1,.3390317211548488
Haute-Normandie,2014m2,-.5303357634693384
Haute-Normandie,2014m3,-.493016151090463
Haute-Normandie,2014m4,-.7589584986368815
Haute-Normandie,2014m5,-.2252874573071798
Haute-Normandie,2014m6,.7637119988600413
Haute-Normandie,2014m7,1.923245151837667
Haute-Normandie,2014m8,.0481579527258873
Haute-Normandie,2014m9,.4528290927410126
Haute-Normandie,2014m10,.0294105211893717
Haute-Normandie,2014m11,.047087088227272
Haute-Normandie,2014m12,-.9679437875747681
Haute-Normandie,2015m1,-.1873465875784556
Haute-Normandie,2015m2,-.1505022545655569
Haute-Normandie,2015m3,-.4900355637073517
Haute-Normandie,2015m4,-.3962854246298472
Haute-Normandie,2015m5,-.7119064827760061
Haute-Normandie,2015m6,.5500645438830057
Haute-Normandie,2015m7,1.445953011512756
Haute-Normandie,2015m8,.6401053667068481
Haute-Normandie,2015m9,.173595130443573
Haute-Normandie,2015m10,.7504513760407766
Haute-Normandie,2015m11,-.4461151162783305
Haute-Normandie,2015m12,-.3899079263210297
Haute-Normandie,2016m1,.4097144504388173
Haute-Normandie,2016m2,.243094285329183
Haute-Normandie,2016m3,-.3399351239204407
Haute-Normandie,2016m4,.9130871544281641
Haute-Normandie,2016m5,.2615913152694702
Haute-Normandie,2016m6,
