date,swb_stress
2008m1,-1.025622
2008m2,-.8189377
2008m3,-.4098248
2008m4,-.1536851
2008m5,-.3023823
2008m6,-.4758784
2008m7,-.4463221
2008m8,-.2563706
2008m9,.1565025
2008m10,.571584
2008m11,.9996953
2008m12,1.507953
2009m1,1.87499
2009m2,2.007159
2009m3,1.924837
2009m4,1.597453
2009m5,1.455454
2009m6,1.191974
2009m7,.9581202
2009m8,1.128171
2009m9,1.521334
2009m10,2.309782
2009m11,2.960115
2009m12,3.045461
2010m1,2.403632
2010m2,1.898466
2010m3,2.029481
2010m4,2.456139
2010m5,2.525331
2010m6,2.440372
2010m7,2.588885
2010m8,2.834165
2010m9,2.73733
2010m10,2.601563
2010m11,2.657249
2010m12,2.492188
2011m1,1.65954
2011m2,1.123702
2011m3,1.158079
2011m4,1.359316
2011m5,1.405359
2011m6,1.482034
2011m7,1.746981
2011m8,2.117499
2011m9,2.382104
2011m10,2.579017
2011m11,2.521878
2011m12,2.298571
2012m1,2.033965
2012m2,1.795557
2012m3,1.691358
2012m4,1.577345
2012m5,1.286025
2012m6,.9160573
2012m7,.9252337
2012m8,1.358059
2012m9,1.936864
2012m10,2.147055
2012m11,2.104989
2012m12,1.924906
2013m1,1.629321
2013m2,1.372915
2013m3,1.400592
2013m4,1.37182
2013m5,1.368186
2013m6,1.471129
2013m7,1.63738
2013m8,1.752467
2013m9,1.843584
2013m10,1.799473
2013m11,1.718123
2013m12,1.545337
2014m1,1.390432
2014m2,1.517895
2014m3,1.575418
2014m4,1.424646
2014m5,1.263996
2014m6,1.302513
2014m7,1.57163
2014m8,1.949005
2014m9,2.426622
2014m10,2.559932
2014m11,2.385825
2014m12,2.023148
2015m1,1.688217
2015m2,1.644317
2015m3,1.612581
2015m4,1.557385
2015m5,1.400801
2015m6,1.543675
2015m7,1.983289
2015m8,2.368163
2015m9,2.62967
2015m10,2.640364
2015m11,2.477935
2015m12,2.175737
2016m1,1.973629
2016m2,2.081123
2016m3,2.669718
2016m4,3.56884
