region,date,health
Languedoc-Roussillon,2013m1,.3171074105426669
Languedoc-Roussillon,2013m2,.5715277156792581
Languedoc-Roussillon,2013m3,.165207813680172
Languedoc-Roussillon,2013m4,-.0384498201543465
Languedoc-Roussillon,2013m5,-.3743095336481929
Languedoc-Roussillon,2013m6,-.2811863861978054
Languedoc-Roussillon,2013m7,-.7948368533514441
Languedoc-Roussillon,2013m8,-.663286536745727
Languedoc-Roussillon,2013m9,.0011537565849721
Languedoc-Roussillon,2013m10,-.165407473128289
Languedoc-Roussillon,2013m11,-.2545851536095142
Languedoc-Roussillon,2013m12,-.7326582329813391
Languedoc-Roussillon,2014m1,.1987405651190784
Languedoc-Roussillon,2014m2,.4674941344186664
Languedoc-Roussillon,2014m3,-.1065474467352033
Languedoc-Roussillon,2014m4,-.1598769583273679
Languedoc-Roussillon,2014m5,-.2379252273123711
Languedoc-Roussillon,2014m6,-.1548545140773058
Languedoc-Roussillon,2014m7,-.1677454643882811
Languedoc-Roussillon,2014m8,-.3201765974983573
Languedoc-Roussillon,2014m9,.4565206591971219
Languedoc-Roussillon,2014m10,.3218786594457924
Languedoc-Roussillon,2014m11,.2700866147875786
Languedoc-Roussillon,2014m12,.0514317153021693
Languedoc-Roussillon,2015m1,.5729371905326843
Languedoc-Roussillon,2015m2,.772162901237607
Languedoc-Roussillon,2015m3,.9871591463685035
Languedoc-Roussillon,2015m4,.4293560966849327
Languedoc-Roussillon,2015m5,.3876406114548445
Languedoc-Roussillon,2015m6,.2274709072080441
Languedoc-Roussillon,2015m7,-.0870874362066388
Languedoc-Roussillon,2015m8,.38740907125175
Languedoc-Roussillon,2015m9,.936025895178318
Languedoc-Roussillon,2015m10,.8274554297327995
Languedoc-Roussillon,2015m11,.5726171726360917
Languedoc-Roussillon,2015m12,.1940757751464844
Languedoc-Roussillon,2016m1,1.451075856108218
Languedoc-Roussillon,2016m2,1.644852388650179
Languedoc-Roussillon,2016m3,1.732262074947357
Languedoc-Roussillon,2016m4,1.245087680220604
Languedoc-Roussillon,2016m5,.9797776797786355
Languedoc-Roussillon,2016m6,
