job_market_f
.3599137
2.901588
2.931276
1.39967
1.097664
-.7749751
-1.113877
-.9557987
-1.621945
-1.307666
-.8548024
-.8084773
1.24618
-.0386664
1.139584
-.8540197
.6933422
.0910317
-.2517633
-.3122788
-.378954
.5639435
-1.084678
-1.230682
.0589197
.7034765
.2811385
.4753359
1.23339
1.303926
.6521155
-.3795314
-.3337625
-.3228438
-.4425366
-.0885934
-.7304984
.7547932
-.3684828
.2546293
-.728412
.6781338
-.0078103
-.2012458
-1.054952
-.4922685
-1.058951
.2411534
.2464453
.4275016
1.251621
.4078017
.2857546
.7249364
-1.350919
-1.283056
-1.972818
