region,date,leisure
Aquitaine,2013m1,-.5135855779051781
Aquitaine,2013m2,-.4660543672740459
Aquitaine,2013m3,-.2231334805488586
Aquitaine,2013m4,-.3514523934572935
Aquitaine,2013m5,-.2095321625471115
Aquitaine,2013m6,-.4318871349096298
Aquitaine,2013m7,-.4157745721749961
Aquitaine,2013m8,.3352257251739502
Aquitaine,2013m9,-.437286975979805
Aquitaine,2013m10,-.6789681315422058
Aquitaine,2013m11,-.7952301381155849
Aquitaine,2013m12,-.5477519810199738
Aquitaine,2014m1,-.7983562827110291
Aquitaine,2014m2,.2492065776139498
Aquitaine,2014m3,-.3281178116798401
Aquitaine,2014m4,-.3740291630849242
Aquitaine,2014m5,-.0384564399719238
Aquitaine,2014m6,.1799841940402985
Aquitaine,2014m7,.6325837194919586
Aquitaine,2014m8,1.071577155590057
Aquitaine,2014m9,.9260526586323976
Aquitaine,2014m10,-.000707733631134
Aquitaine,2014m11,-.2907295510172844
Aquitaine,2014m12,-.6765777796506882
Aquitaine,2015m1,.0562346190214157
Aquitaine,2015m2,.7511515140533447
Aquitaine,2015m3,.4952937245368957
Aquitaine,2015m4,.5028259187936783
Aquitaine,2015m5,.4019345670938492
Aquitaine,2015m6,.1790086388587952
Aquitaine,2015m7,.4290288835763931
Aquitaine,2015m8,.869030274450779
Aquitaine,2015m9,.6063727855682373
Aquitaine,2015m10,.2670183989219367
Aquitaine,2015m11,.0625205278396606
Aquitaine,2015m12,.0630078077316284
Aquitaine,2016m1,.3168138980865479
Aquitaine,2016m2,.3037133455276489
Aquitaine,2016m3,.1771939277648926
Aquitaine,2016m4,.424806809425354
Aquitaine,2016m5,.1194517821073532
Aquitaine,2016m6,
