date,swb_worry
2008m1,-.5512394
2008m2,-.6853893
2008m3,-.5322542
2008m4,-.4325067
2008m5,-.4071204
2008m6,-.3955441
2008m7,-.2315735
2008m8,.3197523
2008m9,.9675715
2008m10,1.524692
2008m11,1.98116
2008m12,2.25473
2009m1,2.510807
2009m2,2.523345
2009m3,2.093553
2009m4,1.512996
2009m5,1.256647
2009m6,1.319823
2009m7,1.546172
2009m8,1.6777
2009m9,1.818781
2009m10,1.854224
2009m11,1.673127
2009m12,1.425639
2010m1,1.227365
2010m2,1.162738
2010m3,1.044465
2010m4,.9819676
2010m5,.9744657
2010m6,1.05851
2010m7,1.265808
2010m8,1.512116
2010m9,1.690645
2010m10,1.724001
2010m11,1.592842
2010m12,1.282193
2011m1,.755155
2011m2,.3471731
2011m3,.1594077
2011m4,.1567556
2011m5,.0697952
2011m6,.1284697
2011m7,.4290626
2011m8,.7964507
2011m9,.9629217
2011m10,1.032576
2011m11,.8431733
2011m12,.5606346
2012m1,.2074341
2012m2,-.0348737
2012m3,-.2033058
2012m4,-.2899879
2012m5,-.3017716
2012m6,-.1490065
2012m7,.0753511
2012m8,.5548627
2012m9,1.075869
2012m10,1.34511
2012m11,1.202815
2012m12,.72039
2013m1,.1374484
2013m2,-.189219
2013m3,-.268117
2013m4,-.2723087
2013m5,-.3551082
2013m6,-.349333
2013m7,-.107305
2013m8,.2058107
2013m9,.5041634
2013m10,.6402315
2013m11,.4287437
2013m12,.0258747
2014m1,-.3995925
2014m2,-.6507167
2014m3,-.6305012
2014m4,-.6025463
2014m5,-.5693873
2014m6,-.5012863
2014m7,-.3386216
2014m8,-.2280562
2014m9,-.2110817
2014m10,-.1678636
2014m11,-.2768882
2014m12,-.4939225
2015m1,-.8169893
2015m2,-1.053121
2015m3,-1.226491
2015m4,-1.353403
2015m5,-1.309883
2015m6,-.961365
2015m7,-.612739
2015m8,-.4053549
2015m9,-.3302773
2015m10,-.2407602
2015m11,-.3114536
2015m12,-.5255436
2016m1,-.7968152
2016m2,-.9506925
2016m3,-.8810328
2016m4,-.6687768
