job_market_f
1.233044
.9360099
-.0166335
1.903842
1.838673
1.892299
.4408995
-.6105025
-.9649227
-.5779448
-.8415707
-1.507735
-.2889925
.7119722
.3030635
.2789635
.9843162
.6182579
.0090367
-1.110323
-.0515319
-.1918867
-.4860916
-2.303984
-.48648
-.7325678
-1.288113
-1.19292
-.7497619
-1.164605
-.2149083
-.1406452
-.964745
-.8612331
-.923061
-.7614542
.3572228
.5013556
.6341704
.0484489
.7069443
1.110219
.0151308
-.9465156
-1.128147
.5780721
.0234864
-.9523555
.9209476
-.0072118
.7475426
1.769304
2.519195
1.34146
.6381764
-.9416927
-.6535164
