date,cat_spirituality
2011m1,.9790636
2011m2,1.135913
2011m3,1.362739
2011m4,1.146659
2011m5,.4788876
2011m6,-.1266574
2011m7,-.3002675
2011m8,-.0788857
2011m9,.5284649
2011m10,1.103951
2011m11,1.230419
2011m12,.7775103
2012m1,.4950985
2012m2,.6886294
2012m3,.7885081
2012m4,.5809616
2012m5,-.2321876
2012m6,-.6747207
2012m7,-.5381383
2012m8,-.0218641
2012m9,.4423582
2012m10,.532111
2012m11,.4104102
2012m12,.1969621
2013m1,.150213
2013m2,.2854305
2013m3,.3934448
2013m4,.3921841
2013m5,-.3095292
2013m6,-1.041279
2013m7,-1.275129
2013m8,-.935437
2013m9,-.3512921
2013m10,.0403367
2013m11,.103153
2013m12,-.0725435
2014m1,-.1424387
2014m2,.0240811
2014m3,-.0435002
2014m4,-.5200943
2014m5,-1.187687
2014m6,-1.517915
2014m7,-1.327372
2014m8,-.8356128
2014m9,-.2401072
2014m10,.0425494
2014m11,-.019216
2014m12,-.2662075
2015m1,-.3058849
2015m2,.0384229
2015m3,.202865
2015m4,-.0758079
2015m5,-.9795484
2015m6,-1.464918
2015m7,-1.390081
2015m8,-.7242237
2015m9,.1425439
2015m10,.3123255
2015m11,.1444589
2015m12,-.1054953
2016m1,-.0263186
2016m2,.3246888
2016m3,.5732862
2016m4,1.081728
