date,swb_worry
2011m1,.2751786
2011m2,.0160894
2011m3,-.0935187
2011m4,-.1463841
2011m5,-.3606357
2011m6,-.4781077
2011m7,-.361352
2011m8,.0348262
2011m9,.3032701
2011m10,.4196013
2011m11,.3137666
2011m12,-.0045218
2012m1,-.2125124
2012m2,-.4647117
2012m3,-.6210884
2012m4,-.7058799
2012m5,-.9686137
2012m6,-1.064787
2012m7,-.8264042
2012m8,-.5105989
2012m9,-.0424119
2012m10,.4629964
2012m11,.550933
2012m12,-.02186
2013m1,-.5442516
2013m2,-.9864708
2013m3,-1.168745
2013m4,-1.211156
2013m5,-1.443702
2013m6,-1.686592
2013m7,-1.835781
2013m8,-1.70508
2013m9,-1.502216
2013m10,-1.429331
2013m11,-1.52257
2013m12,-1.512031
2014m1,-1.352453
2014m2,-1.402721
2014m3,-1.601066
2014m4,-1.876924
2014m5,-2.077484
2014m6,-2.041789
2014m7,-1.835614
2014m8,-1.557945
2014m9,-1.428471
2014m10,-1.426241
2014m11,-1.724218
2014m12,-1.907747
2015m1,-1.84041
2015m2,-1.841288
2015m3,-1.784029
2015m4,-1.858752
2015m5,-2.027208
2015m6,-2.088981
2015m7,-1.774025
2015m8,-1.657203
2015m9,-1.857378
2015m10,-1.980886
2015m11,-2.235539
2015m12,-2.391442
2016m1,-2.462853
2016m2,-2.664513
2016m3,-2.676657
2016m4,-2.7554
