date,cat_health_conditions
2008m1,.2058387
2008m2,.6725238
2008m3,.9766287
2008m4,.9102077
2008m5,-.0048432
2008m6,-.7172061
2008m7,-.990009
2008m8,-.8042949
2008m9,-.1815102
2008m10,.401716
2008m11,.4461852
2008m12,.2650024
2009m1,.3407531
2009m2,.9346114
2009m3,1.319398
2009m4,1.214131
2009m5,.4111633
2009m6,-.3564685
2009m7,-.7699338
2009m8,-.6331061
2009m9,.1492417
2009m10,.9607918
2009m11,1.142584
2009m12,.9853675
2010m1,1.094094
2010m2,1.513916
2010m3,1.849158
2010m4,1.689835
2010m5,.8914281
2010m6,.0755405
2010m7,-.3434571
2010m8,-.145298
2010m9,.4445403
2010m10,.873504
2010m11,.7783395
2010m12,.2800673
2011m1,.0121605
2011m2,.2761781
2011m3,.4962046
2011m4,.4118538
2011m5,-.1903476
2011m6,-.9580516
2011m7,-1.454024
2011m8,-1.348099
2011m9,-.7631404
2011m10,-.2455223
2011m11,-.0541896
2011m12,-.0996855
2012m1,.052615
2012m2,.395833
2012m3,.592679
2012m4,.3985662
2012m5,-.240937
2012m6,-.9309103
2012m7,-1.256023
2012m8,-1.099991
2012m9,-.6816521
2012m10,-.4075489
2012m11,-.4227387
2012m12,-.5477816
2013m1,-.3600003
2013m2,.0592515
2013m3,.3022473
2013m4,.3459156
2013m5,-.2011943
2013m6,-.9519429
2013m7,-1.344285
2013m8,-1.101427
2013m9,-.4733655
2013m10,-.0837672
2013m11,-.268905
2013m12,-.6453333
2014m1,-.5950838
2014m2,-.2335117
2014m3,.078314
2014m4,.1348259
2014m5,-.2401557
2014m6,-.7878439
2014m7,-1.024484
2014m8,-.8364514
2014m9,-.2510892
2014m10,.0599893
2014m11,-.2111578
2014m12,-.5229136
2015m1,-.4534286
2015m2,-.0369841
2015m3,.2370165
2015m4,.1804021
2015m5,-.3274635
2015m6,-.8034855
2015m7,-.9126593
2015m8,-.6760248
2015m9,-.0661015
2015m10,.3309406
2015m11,.3071013
2015m12,.1346215
2016m1,.2784322
2016m2,.7360035
2016m3,1.06812
2016m4,1.339991
