worry
.3469746
.9878744
-.3445728
-.0712209
.0508293
.4818246
.156243
1.259244
.91023
1.763348
.7861435
1.415554
.7103843
.3101161
-.9413925
-.3485146
.0285636
-.4305294
-.854176
.3415292
.3922451
1.056059
1.844399
.9014084
.5302484
.3627178
.1671255
-.9859503
-.4151686
-.676765
.4894237
1.096479
.9413199
.3867445
.6152974
1.44548
1.108764
.1755184
.1779004
-.7813352
-.284085
-.3247691
-.1619894
-.362429
.1834866
.7484
.8643855
.5289392
-.1096249
-.718475
-.9177148
-.9888322
-1.123073
-.1831463
.0373651
.151236
.3799621
