home_finance_f
-.3263169
.1738766
-.1270937
-.9241514
-1.456148
.1206016
.4901797
.4257138
-1.928661
.3449447
-.1296344
1.573614
2.319664
.770218
.733727
1.369119
.9649479
1.362195
1.613556
-.9713622
-1.824236
.40031
.6555242
.4581312
1.522415
.1714422
-1.014433
-1.698003
-.6568452
1.352488
1.919951
.4369569
-.2057856
-.6006335
-.9397548
-.1732122
-.1544257
-.4998442
-.3961078
-.5272397
-.5495991
-.2700136
.7539577
.1974298
-1.450552
-1.476765
-1.315036
-.1517481
1.0019
.2370208
-.2031901
-.840616
.106187
-.3825129
1.443045
-.489305
-1.23589
