region,date,social
Picardie,2013m1,.8821491290416036
Picardie,2013m2,-.801485151052475
Picardie,2013m3,.8135131874254772
Picardie,2013m4,-.0846695197480065
Picardie,2013m5,.0811194857316358
Picardie,2013m6,.1733739471861294
Picardie,2013m7,-.5285977252892086
Picardie,2013m8,-.4076861720532179
Picardie,2013m9,.5980916661875588
Picardie,2013m10,-.1708214128656047
Picardie,2013m11,.1009011396339961
Picardie,2013m12,-.6215513263429914
Picardie,2014m1,.556728720664978
Picardie,2014m2,-.2116750776767731
Picardie,2014m3,-.0482461984668459
Picardie,2014m4,-.1892673021980694
Picardie,2014m5,-.150163518797074
Picardie,2014m6,.2367022718702044
Picardie,2014m7,-.3525511196681431
Picardie,2014m8,.4295949856085436
Picardie,2014m9,.2245360996041979
Picardie,2014m10,-.1132490975516183
Picardie,2014m11,-.5113211359296527
Picardie,2014m12,-.8685496577194759
Picardie,2015m1,-.4740380006177085
Picardie,2015m2,-.2269538550504616
Picardie,2015m3,-.0486043230963073
Picardie,2015m4,-.4847740500699729
Picardie,2015m5,-.3659614196845463
Picardie,2015m6,-.4550272263586521
Picardie,2015m7,-.6538568309375218
Picardie,2015m8,-.4514622454132353
Picardie,2015m9,.375329322048596
Picardie,2015m10,.1924810692934053
Picardie,2015m11,-.2736296403620924
Picardie,2015m12,-.8578915553433555
Picardie,2016m1,-.0509134588230933
Picardie,2016m2,.2129959517291614
Picardie,2016m3,-.301100356238229
Picardie,2016m4,-.2857836059161595
Picardie,2016m5,-.4863187314144203
Picardie,2016m6,
