big_picture_f
1.154469
1.044938
.6581662
.1468665
-.4595327
-1.355722
-1.891562
.1817593
1.256358
.843855
.9797106
.2185752
.4341049
.7462561
.2080688
.2183331
-.6677213
-1.953392
-1.872988
-.3302538
1.250445
.3726555
.6974841
-.2438885
-.3395978
.3886208
.2022016
.1115118
-.9125106
-1.748261
-1.85039
.2156131
1.291028
.7005983
.9048854
.4060481
.4529458
.7843378
.3589824
.6663367
-.4825967
-1.630495
-1.828171
-.0620308
1.33095
.7686973
.4551431
.2643809
.3741766
.7676364
.5143972
.365658
-.8623615
-2.052109
-2.263655
.1305069
.9405373
