region,date,housing
Alsace,2013m1,-.1019262209534645
Alsace,2013m2,-.2679930344223976
Alsace,2013m3,-.0642516553401947
Alsace,2013m4,.0247841726988554
Alsace,2013m5,-.2473882422782481
Alsace,2013m6,-.5532868757843972
Alsace,2013m7,.7235627740621566
Alsace,2013m8,1.016284474730492
Alsace,2013m9,-.4182011902332306
Alsace,2013m10,-.8454006314277649
Alsace,2013m11,-1.167106020450592
Alsace,2013m12,-1.756200170516968
Alsace,2014m1,-.5745576605200767
Alsace,2014m2,-.6012129306793212
Alsace,2014m3,-.2462679594755173
Alsace,2014m4,-.8306530594825745
Alsace,2014m5,-.4326619818806648
Alsace,2014m6,-.3572657950222492
Alsace,2014m7,.5144728422164917
Alsace,2014m8,.5801953643560409
Alsace,2014m9,.2190387219190598
Alsace,2014m10,-.4384082846343517
Alsace,2014m11,-.9959269642829895
Alsace,2014m12,-1.723247122764587
Alsace,2015m1,-.1905195763567463
Alsace,2015m2,.1360022003296763
Alsace,2015m3,-.1099958371371031
Alsace,2015m4,-.4605529636144638
Alsace,2015m5,-.3136293053627014
Alsace,2015m6,-.0444682449102402
Alsace,2015m7,.4084131478331983
Alsace,2015m8,.4770527392625808
Alsace,2015m9,-.288429382443428
Alsace,2015m10,-.6557799041271209
Alsace,2015m11,-1.498115181922913
Alsace,2015m12,-1.82250874042511
Alsace,2016m1,-.2149597056210041
Alsace,2016m2,-.1738499972969293
Alsace,2016m3,.1790807127952576
Alsace,2016m4,.4114586215466261
Alsace,2016m5,-.1594948798418045
Alsace,2016m6,
