job_search_f
1.534685
.0102435
-.1758823
.4329242
.6565371
.9507793
1.110135
1.682507
.4898611
3.106456
.5879906
.1623296
.8671494
.2481894
1.206064
-.2986211
1.014032
.9726213
.6691391
.0990612
1.605149
1.702208
.0545024
-1.139828
-.6582721
-.4366859
.1136459
.8143764
.4589461
.4133635
1.001565
.4287719
.1807313
-1.170365
-1.487819
-1.131738
-.815167
-1.035748
-1.048605
-.484243
-.1461194
.3210049
.1323532
-.0484828
-.4635581
-1.446873
-1.129789
-1.208073
-.2169197
-.9510111
-1.458124
-1.290725
-.6506629
-.7822829
-.5325078
-1.146109
-1.67311
