region,date,social
Lorraine,2013m1,.1066290081611701
Lorraine,2013m2,-.0525150405509131
Lorraine,2013m3,.250913883958544
Lorraine,2013m4,-.0301261384572302
Lorraine,2013m5,.0040434537721532
Lorraine,2013m6,.3004954103380442
Lorraine,2013m7,-.2010246046951839
Lorraine,2013m8,-.0507940458399909
Lorraine,2013m9,-.2569482347794941
Lorraine,2013m10,-.326794826558658
Lorraine,2013m11,.0310564073068755
Lorraine,2013m12,-.8638747760227748
Lorraine,2014m1,-.2615994986678873
Lorraine,2014m2,.0270663872361183
Lorraine,2014m3,-1.182532225336347
Lorraine,2014m4,.0573391446045467
Lorraine,2014m5,.1034747048148087
Lorraine,2014m6,-.0166988112032413
Lorraine,2014m7,.0533098003693989
Lorraine,2014m8,-.2578454858490399
Lorraine,2014m9,.3370460314410074
Lorraine,2014m10,-.0219568482467106
Lorraine,2014m11,-.2942935771175793
Lorraine,2014m12,-.7513262847704547
Lorraine,2015m1,-.4192308783531189
Lorraine,2015m2,.3925138451159
Lorraine,2015m3,.0863475650548935
Lorraine,2015m4,-.4647539470876966
Lorraine,2015m5,.2429919072559902
Lorraine,2015m6,.1659077650734357
Lorraine,2015m7,-.7037418247865779
Lorraine,2015m8,-.0681127650397164
Lorraine,2015m9,1.010205426386424
Lorraine,2015m10,.0040677828448159
Lorraine,2015m11,.3068633388195719
Lorraine,2015m12,-.945939804826464
Lorraine,2016m1,-.0723390302487782
Lorraine,2016m2,-.1289828334535871
Lorraine,2016m3,-.4345534763165882
Lorraine,2016m4,.0593537305082594
Lorraine,2016m5,.1132756322622299
Lorraine,2016m6,
