date,cat_spirituality
2008m1,-.1924023
2008m2,.2623326
2008m3,.6156612
2008m4,.5954418
2008m5,.0316273
2008m6,-.676471
2008m7,-.945399
2008m8,-.8043935
2008m9,-.2268811
2008m10,.313402
2008m11,.6638092
2008m12,.5248463
2009m1,.2962732
2009m2,.4162687
2009m3,.4329238
2009m4,.256383
2009m5,-.240202
2009m6,-.7535493
2009m7,-.9335416
2009m8,-.619637
2009m9,.3106413
2009m10,1.155064
2009m11,1.45288
2009m12,1.241141
2010m1,1.089779
2010m2,1.307771
2010m3,1.827619
2010m4,1.934851
2010m5,1.317314
2010m6,.3614931
2010m7,-.0099341
2010m8,.4431108
2010m9,1.364032
2010m10,1.713511
2010m11,1.350515
2010m12,.7042161
2011m1,.3570587
2011m2,.4465487
2011m3,.4210812
2011m4,.1409279
2011m5,-.3339806
2011m6,-.9294865
2011m7,-1.204631
2011m8,-.9419528
2011m9,-.2485884
2011m10,.2840741
2011m11,.2821425
2011m12,-.0415276
2012m1,-.262164
2012m2,-.1647275
2012m3,.0183416
2012m4,-.0217572
2012m5,-.3256639
2012m6,-.8055383
2012m7,-.8965634
2012m8,-.5923404
2012m9,-.1531938
2012m10,-.0873494
2012m11,-.4059573
2012m12,-.730824
2013m1,-.8024618
2013m2,-.5456838
2013m3,-.2997479
2013m4,-.3878154
2013m5,-.9174029
2013m6,-1.491291
2013m7,-1.599863
2013m8,-1.208835
2013m9,-.448945
2013m10,.046234
2013m11,.0454982
2013m12,-.2173703
2014m1,-.4299615
2014m2,-.2683131
2014m3,-.0501682
2014m4,-.1587626
2014m5,-.5853387
2014m6,-1.149909
2014m7,-1.250286
2014m8,-.8885804
2014m9,-.2319965
2014m10,.15513
2014m11,.1511464
2014m12,.01237
2015m1,.007367
2015m2,.3365173
2015m3,.6717612
2015m4,.5666028
2015m5,-.0460376
2015m6,-.844458
2015m7,-1.17807
2015m8,-.7903351
2015m9,.1112383
2015m10,.6550006
2015m11,.6961699
2015m12,.439241
2016m1,.2205901
2016m2,.3517781
2016m3,.4443634
2016m4,.4961986
