date,swb_anger
2008m1,-1.435533
2008m2,-.9459438
2008m3,-.3360911
2008m4,-.0501218
2008m5,.2514564
2008m6,.4873102
2008m7,.4945126
2008m8,.3761324
2008m9,.0489807
2008m10,-.1506887
2008m11,-.1566653
2008m12,.0808548
2009m1,.4329997
2009m2,.7132875
2009m3,.8018752
2009m4,1.055132
2009m5,1.263742
2009m6,1.173313
2009m7,.9596176
2009m8,.7397755
2009m9,.6102824
2009m10,.5273898
2009m11,.2532985
2009m12,.0349685
2010m1,-.188255
2010m2,-.2851614
2010m3,-.2791011
2010m4,.1141814
2010m5,.6199951
2010m6,1.029625
2010m7,1.347424
2010m8,1.299039
2010m9,.9915935
2010m10,.7288305
2010m11,.3932936
2010m12,.1246411
2011m1,-.5133145
2011m2,-.7024831
2011m3,-.4145709
2011m4,.0202127
2011m5,.3183189
2011m6,.6032668
2011m7,.5528788
2011m8,.2835962
2011m9,.0901392
2011m10,-.0145842
2011m11,-.2415606
2011m12,-.3400259
2012m1,-.3988
2012m2,-.3082677
2012m3,-.2631213
2012m4,-.0739728
2012m5,.0333382
2012m6,.0873453
2012m7,.1709313
2012m8,.3429186
2012m9,.3914159
2012m10,.2414995
2012m11,.0587762
2012m12,-.161853
2013m1,-.5134524
2013m2,-.5475554
2013m3,-.2848637
2013m4,-.0132868
2013m5,.1127802
2013m6,-.0920061
2013m7,-.6693368
2013m8,-1.096373
2013m9,-1.370231
2013m10,-1.521207
2013m11,-1.578018
2013m12,-1.519547
2014m1,-1.542317
2014m2,-1.621463
2014m3,-1.672172
2014m4,-1.749066
2014m5,-1.893326
2014m6,-1.906914
2014m7,-1.72113
2014m8,-1.508678
2014m9,-1.424944
2014m10,-1.510128
2014m11,-1.616313
2014m12,-1.721494
2015m1,-1.798597
2015m2,-1.691704
2015m3,-1.464282
2015m4,-1.11889
2015m5,-.7503936
2015m6,-.4838436
2015m7,-.5871868
2015m8,-.7407365
2015m9,-.9047413
2015m10,-1.258636
2015m11,-1.722204
2015m12,-1.982867
2016m1,-2.009974
2016m2,-1.799188
2016m3,-1.367856
2016m4,-.7547849
