fin_security_f
.5484419
-.5431291
-.6814148
-.4189189
-.414757
.1461644
1.47462
1.714424
-.748973
-.4322626
.0200178
.4257021
-.608242
-.710427
-1.56251
-1.364256
-1.040745
.5338079
.356703
-.1134505
-1.662994
-1.401929
-1.105614
-.5435746
.0871752
-.6341033
-1.579407
-1.507215
-1.406611
-.1243818
1.251682
1.135587
-1.252018
-.4647796
-.0667782
.6233028
.8252048
-.166669
-.1709346
.0830038
-.1044088
.9995276
2.366141
1.044862
-.4079898
-.3235312
.7151076
.9751941
1.142981
.3503096
-.0106976
.0079181
-.1948975
1.519144
2.381261
1.789807
-.7504694
