healthy_habits_f
2.957742
1.41234
.5847582
.1227096
.7912427
.716944
1.266078
1.470552
-.7520348
-1.120637
-1.077466
-.2004794
1.981556
.8441418
.9117478
-.4224559
.7869385
.037936
1.574896
1.504825
-.8389449
-1.258662
-.5438676
-.1593679
1.941487
.1514296
.7314882
1.021876
.1046727
.7703848
.7218866
-.4841998
-.7840421
-1.604796
-.9462104
-1.028525
.0328496
.2507225
-.1790677
-.2989168
-.1960433
-.4575186
-.614834
-.6707153
-1.325316
-1.730347
-1.32959
-.6961512
-.0793436
-.6910978
-.2674637
-.6863828
-1.019378
-.6111682
.3255568
-.1385974
-.8031425
