date,cat_healthy_habits
2008m1,-.208697
2008m2,-.6714069
2008m3,-1.045205
2008m4,-1.184315
2008m5,-1.392128
2008m6,-1.417939
2008m7,-1.380555
2008m8,-1.462413
2008m9,-1.651658
2008m10,-1.651072
2008m11,-1.343581
2008m12,-1.024734
2009m1,-.8771791
2009m2,-1.028495
2009m3,-.8488645
2009m4,-.6516362
2009m5,-.450098
2009m6,-.3343163
2009m7,-.2941262
2009m8,-.2994621
2009m9,-.2152455
2009m10,.1841595
2009m11,.7317395
2009m12,1.191826
2010m1,1.946949
2010m2,2.45245
2010m3,2.600131
2010m4,2.529563
2010m5,2.244185
2010m6,1.799805
2010m7,1.399686
2010m8,.9480763
2010m9,.3764117
2010m10,-.0438917
2010m11,-.2824883
2010m12,-.1876286
2011m1,.0385798
2011m2,.1160593
2011m3,.1634475
2011m4,.2108634
2011m5,.2331479
2011m6,.1963099
2011m7,.2033478
2011m8,.1036813
2011m9,.0769545
2011m10,-.2008871
2011m11,-.6539783
2011m12,-.8571116
2012m1,-.4496947
2012m2,.1127996
2012m3,.6325297
2012m4,.7629423
2012m5,.737853
2012m6,.8064817
2012m7,.9948031
2012m8,.7310855
2012m9,.0323516
2012m10,-.4898093
2012m11,-.789632
2012m12,-.6359534
2013m1,-.0599841
2013m2,.4198515
2013m3,.9465974
2013m4,1.242963
2013m5,1.071916
2013m6,.6017426
2013m7,.0769408
2013m8,-.4291858
2013m9,-.6924702
2013m10,-.7772656
2013m11,-.662428
2013m12,-.3842334
2014m1,.0718166
2014m2,.2809289
2014m3,.2896117
2014m4,.2226577
2014m5,.1627646
2014m6,.1566602
2014m7,-.0674328
2014m8,-.4944063
2014m9,-.8224771
2014m10,-.8554682
2014m11,-.6885026
2014m12,-.4060844
2015m1,.0500804
2015m2,.2860423
2015m3,.4082123
2015m4,.5053446
2015m5,.5063244
2015m6,.4971161
2015m7,.2406058
2015m8,-.2165582
2015m9,-.5758708
2015m10,-.8441141
2015m11,-.9234177
2015m12,-.7591807
2016m1,-.2507209
2016m2,.1492443
2016m3,.4226813
2016m4,.765681
