date,cat_education
2011m1,.6803219
2011m2,.6069
2011m3,.4453536
2011m4,.1939936
2011m5,-.335099
2011m6,-.7447684
2011m7,-.6412732
2011m8,.0944443
2011m9,.7724288
2011m10,.7623715
2011m11,.3240534
2011m12,-.1117252
2012m1,-.0194146
2012m2,.0762572
2012m3,-.0235771
2012m4,-.2372536
2012m5,-.7071618
2012m6,-1.137181
2012m7,-1.143745
2012m8,-.528596
2012m9,.1832275
2012m10,.2150179
2012m11,-.0645144
2012m12,-.3252999
2013m1,-.2031394
2013m2,-.0787223
2013m3,-.1008867
2013m4,-.183355
2013m5,-.6921267
2013m6,-1.22678
2013m7,-1.194195
2013m8,-.4882688
2013m9,.3616405
2013m10,.5432377
2013m11,.2516697
2013m12,-.0213951
2014m1,.2272144
2014m2,.5155305
2014m3,.447071
2014m4,.2185661
2014m5,-.3385457
2014m6,-.928407
2014m7,-.8773891
2014m8,-.0477615
2014m9,.9865929
2014m10,1.192085
2014m11,.8429401
2014m12,.5369249
2015m1,.7129611
2015m2,.9430221
2015m3,.9019898
2015m4,.6187066
2015m5,-.1569083
2015m6,-1.031795
2015m7,-1.26836
2015m8,-.6112161
2015m9,.2681553
2015m10,.4330921
2015m11,.1399493
2015m12,-.1133832
2016m1,.0805511
2016m2,.2969451
2016m3,.2748781
2016m4,.434151
