fin_security_f
.2885217
-.7880597
-1.130481
-.9914556
-.6513695
.2347597
1.834401
1.282866
-.8698432
-.6998779
-.9730346
.2719847
-.9884514
-1.375029
-1.38672
-1.433038
-.4070041
.3420548
.342032
-.4919685
-1.522832
-1.044808
-.1913808
-.4834445
.5443871
-.7875009
-.7868778
-1.288423
-.0552067
.6561865
1.474263
.1836714
-1.065637
-.073315
-.5039126
.4410442
.4280939
.2105723
.0916307
-.326337
-.0474203
1.167687
2.530505
.7912892
-.3123626
-.402602
-.3595966
.6019696
1.01954
-.0648702
1.012528
-.3327992
.3277502
1.955009
2.74951
1.745615
-.6922122
