respect
.40568
.9277116
.0944724
-.0849426
-.8632748
1.602427
1.350033
.5986072
-.9696428
-1.086728
-.1859235
-1.035767
.4072082
1.340771
-.3419839
.4128485
-.4359583
-.0363815
-.758643
.6018018
.4339933
.3856038
-.7606833
-.8153739
.0288494
-.5947676
.0921572
.3367046
-.1549484
-1.51072
-.0319747
.8472911
.3405479
1.362009
.4710439
2.486284
.9574063
.7708092
-.3488622
1.210415
-.4955703
.386925
-.2036404
-1.226786
.1598557
.6206591
.8037685
.474166
-.0177866
.9783838
-.0674109
2.904519
-.9056974
1.235407
.9417765
-.5090812
.0124118
