region,date,social
PACA,2013m1,.0619178581982851
PACA,2013m2,.2163127669385479
PACA,2013m3,.1206568818953302
PACA,2013m4,-.0054347746902042
PACA,2013m5,-.0474621984693739
PACA,2013m6,.1368503984477785
PACA,2013m7,-2.021302514606052
PACA,2013m8,-2.260619706577725
PACA,2013m9,-1.088601282901234
PACA,2013m10,-1.095194233788384
PACA,2013m11,-.273706008369724
PACA,2013m12,-.9579102413521873
PACA,2014m1,-.6612475762764612
PACA,2014m2,-.3434046175744798
PACA,2014m3,-.016023785703712
PACA,2014m4,-.0604099308451017
PACA,2014m5,.0927713910738627
PACA,2014m6,-.3515480454597208
PACA,2014m7,-.0070265329753359
PACA,2014m8,-.6766997989681032
PACA,2014m9,.4522677631013923
PACA,2014m10,.6599644074837366
PACA,2014m11,.5416436642408371
PACA,2014m12,-.1769831402020322
PACA,2015m1,.202239620188872
PACA,2015m2,.6485969978902075
PACA,2015m3,.4294326951106389
PACA,2015m4,.2137705178724395
PACA,2015m5,.4602273247308201
PACA,2015m6,.4720798647031188
PACA,2015m7,-.4000208882821931
PACA,2015m8,-.8081811335351732
PACA,2015m9,.6400295094483428
PACA,2015m10,.5861920954452621
PACA,2015m11,.4166116846932305
PACA,2015m12,.033322994907697
PACA,2016m1,.7052174111207327
PACA,2016m2,.6597512943877114
PACA,2016m3,-.0194100278119246
PACA,2016m4,.3798267543315887
PACA,2016m5,-.1717466115951538
PACA,2016m6,
