date,cat_spirituality
2008m1,.1967395
2008m2,.1696546
2008m3,-.0109771
2008m4,-.0639215
2008m5,-.2794997
2008m6,-.6280809
2008m7,-.745976
2008m8,-.4513799
2008m9,-.0310663
2008m10,.2212422
2008m11,.2953678
2008m12,-.0227975
2009m1,-.2488575
2009m2,-.2182038
2009m3,-.1226918
2009m4,-.0959977
2009m5,-.3494677
2009m6,-.6340612
2009m7,-.5482811
2009m8,-.088808
2009m9,.7175241
2009m10,1.734258
2009m11,2.235254
2009m12,2.125851
2010m1,1.848107
2010m2,2.111707
2010m3,2.329087
2010m4,2.161022
2010m5,1.536663
2010m6,.8540339
2010m7,.7444664
2010m8,1.158971
2010m9,1.48057
2010m10,1.565196
2010m11,1.461315
2010m12,1.047946
2011m1,.6265167
2011m2,.4906859
2011m3,.302747
2011m4,.1593474
2011m5,-.0787006
2011m6,-.3809456
2011m7,-.3304162
2011m8,.0784704
2011m9,.5467171
2011m10,.7200157
2011m11,.5417296
2011m12,.212946
2012m1,.0720254
2012m2,.0558887
2012m3,-.0202038
2012m4,-.1077197
2012m5,-.4302564
2012m6,-.877759
2012m7,-.9481891
2012m8,-.5560641
2012m9,.1167917
2012m10,.4989649
2012m11,.4221131
2012m12,.1133657
2013m1,-.1249511
2013m2,-.1659823
2013m3,-.187269
2013m4,-.2647314
2013m5,-.4910874
2013m6,-.7754945
2013m7,-.8326566
2013m8,-.5787038
2013m9,-.2601399
2013m10,-.1410878
2013m11,-.1900798
2013m12,-.5061921
2014m1,-.7205868
2014m2,-.6531904
2014m3,-.3958652
2014m4,-.2942072
2014m5,-.573011
2014m6,-1.007271
2014m7,-1.298855
2014m8,-1.433469
2014m9,-1.373071
2014m10,-1.259747
2014m11,-1.228919
2014m12,-1.21432
2015m1,-1.165308
2015m2,-1.011503
2015m3,-.8689026
2015m4,-.8122985
2015m5,-1.030679
2015m6,-1.179536
2015m7,-.9533445
2015m8,-.5259711
2015m9,-.0523309
2015m10,.1552375
2015m11,.0977077
2015m12,-.1714093
2016m1,-.282087
2016m2,-.0707376
2016m3,.2675431
2016m4,.8915269
