date,cat_health_worries
2008m1,-1.598441
2008m2,-1.548745
2008m3,-1.338139
2008m4,-1.330778
2008m5,-1.239064
2008m6,-1.235749
2008m7,-1.410574
2008m8,-1.187391
2008m9,-.6225694
2008m10,-.2519959
2008m11,-.4148733
2008m12,-.6802391
2009m1,-.9075555
2009m2,-.8218132
2009m3,-.7725206
2009m4,-.6650978
2009m5,-.6573438
2009m6,-.4731308
2009m7,-.1841647
2009m8,.0504072
2009m9,.4564793
2009m10,1.14375
2009m11,1.637018
2009m12,1.616429
2010m1,1.760262
2010m2,2.014566
2010m3,2.106737
2010m4,2.025977
2010m5,1.891524
2010m6,1.628228
2010m7,1.129068
2010m8,1.09437
2010m9,1.108837
2010m10,1.069679
2010m11,1.001284
2010m12,.956677
2011m1,.7486469
2011m2,.5660142
2011m3,.4091847
2011m4,.323388
2011m5,.4054591
2011m6,.3568137
2011m7,.2680207
2011m8,.2878027
2011m9,.3830161
2011m10,.3806393
2011m11,.3048784
2011m12,.2954391
2012m1,.5416465
2012m2,.752444
2012m3,.6491899
2012m4,.2948945
2012m5,-.1263099
2012m6,-.4038381
2012m7,-.4821056
2012m8,-.3159862
2012m9,-.1180203
2012m10,-.0163911
2012m11,-.1014889
2012m12,-.3688283
2013m1,-.3701172
2013m2,-.4156625
2013m3,-.5145308
2013m4,-.6501859
2013m5,-.7627329
2013m6,-.7410536
2013m7,-.5976061
2013m8,-.6137297
2013m9,-.6721192
2013m10,-.7033293
2013m11,-.895295
2013m12,-.8431033
2014m1,-.5450361
2014m2,-.1934039
2014m3,.0053416
2014m4,.1879486
2014m5,.299834
2014m6,.2228484
2014m7,.184637
2014m8,.1348016
2014m9,.1142515
2014m10,.0631163
2014m11,-.0155428
2014m12,.1604133
2015m1,.6209698
2015m2,.8787811
2015m3,.7488931
2015m4,.3090364
2015m5,-.16674
2015m6,-.4193573
2015m7,-.6014172
2015m8,-.8246155
2015m9,-.9291099
2015m10,-.941554
2015m11,-1.034602
2015m12,-1.055592
2016m1,-.9887781
2016m2,-.7002106
2016m3,.1144711
2016m4,1.764464
